Date,Content,review,scores,compound,sentiment
18-Dec,Getting a picture was a crazy scramble. Our guide told us going down to the beach would take 2 hours which we didn’t have time for. The view was fantastic but hardly enough time for a 1 day tour. Stay longer if you can,get picture crazy scramble guide tell u go take 2 hour didnt time view fantastic hardly enough time 1 day tour stay longer,"{'neg': 0.228, 'neu': 0.772, 'pos': 0.0, 'compound': -0.6513}",-0.6513,0
18-Dec,This place is a “tourist slum”!There are the paradise-like resorts of course but set one step out of it and paradise changes into a hell. The type of tourists are the young budget traveller and the “too-fat-to DIY tourists”. ,place tourist slumthere paradiselike resort course set one step paradise change hell type tourist young budget traveller toofatto diy tourist,"{'neg': 0.172, 'neu': 0.672, 'pos': 0.157, 'compound': -0.1027}",-0.1027,0
18-Dec,"This beach is disgustingly dirty. I stayed in seminyak for 5 days (first time in Bali) just walking distance to the beach and was extremely disappointed. It’s a combination of people littering as well as the sewage or river water getting dumped right onto this beach. Had to walk on the sand with shoes on and when I decided to put my feet in the water I was splashed with trash and rocks. Pick a different beach to go to like Ulu Watu, much cleaner. ",disgustingly dirty stay seminyak 5 day first time bali walk distance extremely disappointed combination people litter well sewage river water get dump right onto walk sand shoe decide put foot water splash trash rock pick different go ulu watu much clean,"{'neg': 0.248, 'neu': 0.659, 'pos': 0.093, 'compound': -0.8399}",-0.8399,0
18-Dec,"A national tragedy to see the mountains of rubbish washing up on to this iconic beach, as tourists lounged on rented beach chairs. What a mess. At each of the big beachfront venues, workers were hopelessly attempting to clear away the relentless pollution. On 25 Dec 2018 the Mayor announced he was banning single use plastics - they are thrown in to rivers by villagers then washed into the ocean during the rainy seasons. ",national tragedy see mountain rubbish wash iconic tourist lounge rent chair mess big beachfront venues worker hopelessly attempt clear away relentless pollution 25 dec 2018 mayor announce ban single use plastic thrown river villager wash ocean rainy season,"{'neg': 0.301, 'neu': 0.622, 'pos': 0.076, 'compound': -0.9042}",-0.9042,0
18-Dec,"Just like most of the popular beaches in Bali the Seminyak beach is filthy, dirty and downright disgusting. ",popular beach bali seminyak filthy dirty downright disgust,"{'neg': 0.466, 'neu': 0.342, 'pos': 0.192, 'compound': -0.6124}",-0.6124,0
18-Dec,"The beach would be the perfect place to spend your day.  Unfortunately, there is trash everywhere and it ruins the mood. ",perfect place spend day unfortunately trash everywhere ruin mood,"{'neg': 0.39, 'neu': 0.377, 'pos': 0.233, 'compound': -0.3612}",-0.3612,0
18-Dec,"Visited here x2 during our stay, sun loungers readily available and the accompanying service cannot be faulted, you run a bit of a gauntlet as you arrive ( multiple vendors asking you to stay on “their “ loungers” when walking was disappointing to see the amount of plastic still even though there has been a push to reduce usage of plastic bags.",visit x2 stay sun lounger readily available accompany service fault run bit gauntlet arrive multiple vendor ask stay lounger walk disappoint see amount plastic still even though push reduce usage plastic bag,"{'neg': 0.153, 'neu': 0.847, 'pos': 0.0, 'compound': -0.6597}",-0.6597,0
18-Dec,The beach have plenty of good restaurants and you can rent umbrellas! But it’s really depressing that the beach is full of plastic. Especially in the morning before the daily cleaning team has been there.,plenty good restaurant rent umbrella really depress full plastic especially morning daily cleaning team,"{'neg': 0.19, 'neu': 0.652, 'pos': 0.158, 'compound': -0.1513}",-0.1513,0
18-Dec,sewage and rubbish everywhere. walked down to the beach once and never returned. watched a couple wash the sand of their feet in one of the open drains running onto the beach. wtf? :-D,sewage rubbish everywhere walk never return watched couple wash sand foot one open drain run onto wtf d,"{'neg': 0.192, 'neu': 0.808, 'pos': 0.0, 'compound': -0.5859}",-0.5859,0
18-Dec,Nice place to spend time with friends catching up the sunset. There's a lot of restaurants and cafe. Just pick what you like and how much money you wanna spend.,nice place spend time friend catch sunset there lot restaurant cafe pick much money wanna spend,"{'neg': 0.0, 'neu': 0.7, 'pos': 0.3, 'compound': 0.7184}",0.7184,1
18-Dec,"Dirty beach, not great for swimming as lots of debris washing into the sea after rainfall inland. Lots of discarded nappies to walk around on the sand, cleaners were at work but I feel more should be done.",dirty great swim lot debris wash sea rainfall inland lot discard nappy walk around sand cleaner work feel do,"{'neg': 0.191, 'neu': 0.584, 'pos': 0.226, 'compound': 0.2263}",0.2263,1
18-Dec,"Frankly disgusting.As some reviews have mentioned, the beach is a litter box . We saw stray dogs pooping on the beach and one dog with owner just covered his dog's poop with sand. Yikes! Some unleashed dogs are also aggressive and start barking at passersby. Huge plies of trash mostly plastics just left on the beach.",frankly disgustingas review mention litter box saw stray dog pooping one dog owner cover dog poop sand yikes unleashed dog aggressive start bark passersby huge ply trash mostly plastic leave,"{'neg': 0.087, 'neu': 0.841, 'pos': 0.072, 'compound': 0.128}",0.128,1
18-Dec,This beach is something we saw on our last day at Bali and it was beautiful!! So bohemian feeling with surfers and colourful bean bags music and the beautiful skies!! Was gorgeous!! ,something saw last day bali beautiful bohemian feeling surfer colourful bean bag music beautiful sky gorgeous,"{'neg': 0.0, 'neu': 0.474, 'pos': 0.526, 'compound': 0.9231}",0.9231,1
18-Dec,"So we were excited to enter the entrance gate to the beach ready to swim. We saw the nice beach bars and wanted to watch the sunset but was turned off by the smelly sewerage water flowing onto the beach. We wanted to go right towards potato beach head club but couldn’t cross due to the sewerage water, disgusting.Dogs were around as well as their poop.Shame it could be really one of the best beaches.",excited enter entrance gate ready swim saw nice bar want watch sunset turn smelly sewerage water flow onto want go right towards potato head club couldnt cross due sewerage water disgustingdogs around well poopshame really one best beach,"{'neg': 0.0, 'neu': 0.647, 'pos': 0.353, 'compound': 0.931}",0.931,1
18-Dec,Seminyak Beach has so many great restaurants but sitting on the beach with a Bintan and watching the sunset is so tranquil.  Beaches are as clean as they can be in Bali,seminyak many great restaurant sit bintan watching sunset tranquil beach clean bali,"{'neg': 0.0, 'neu': 0.529, 'pos': 0.471, 'compound': 0.7906}",0.7906,1
18-Dec,Beautiful beaches and load of beach bars. Good food at your fingertips would recommend to any one traveling there ,beautiful beach load bar good food fingertip recommend one traveling,"{'neg': 0.0, 'neu': 0.429, 'pos': 0.571, 'compound': 0.8519}",0.8519,1
18-Dec,The beach is sandy and generally clean but the water does contain a small amount of plastics/rubbish. The water is shallow but quite big and powerful waves start breaking about 30m off-shore. There is an undertow but I only got concerned in stormy weather. Good for body-boarding and learning to surf. . There is a surf school at the beach.,sandy generally clean water contain small amount plasticsrubbish water shallow quite big powerful wave start break 30m offshore undertow get concerned stormy weather good bodyboarding learn surf surf school,"{'neg': 0.0, 'neu': 0.75, 'pos': 0.25, 'compound': 0.8261}",0.8261,1
17-Dec,"This beach is disgusting. I don’t care how much you enjoy surfing, it is literally covered in trash.  So incredibly disappointing. I don’t know how anyone could recommend it.  ",disgust dont care much enjoy surf literally cover trash incredibly disappointing dont know anyone recommend,"{'neg': 0.596, 'neu': 0.404, 'pos': 0.0, 'compound': -0.9295}",-0.9295,0
17-Dec,Two words. Don't visit. Filthy (note: rainy season contributed to the state of the beach but tourist attitude and littering has a lot to do with it). ,two word dont visit filthy note rainy season contribute state tourist attitude littering lot,"{'neg': 0.091, 'neu': 0.909, 'pos': 0.0, 'compound': -0.0772}",-0.0772,0
17-Dec,"Arrived here via moped on the horrendous roads but worth every massive bump along the way. Spectacular views the rock formation, which looks like a dinosaurs head. The sea is clear blue, with white sands. There are various spots you can view it from and have your photo taken. On a personal note I suffer badly from a fear of heights so unlike most wasn't keen on getting too close to the edge due to the very steep drop. There are 'steps' made from bamboo and tree roots that lead down the steep ascent to the beach but there is a sign suggesting it is dangerous so not to go down. I certainly wouldn't attempt this in flipflops or if like me you have a fear of heights. I tried to go a short way down (after some encouragement) for a photo but couldn't make it as I was too worked up but many others found it fine to reach the photo point. I only saw 1-2 people who went all the way down to the beach. It looks amazing but not for the faint hearted by any means.There are a few shops and restaurants around at teh top which are nice to sit in and enjoy the view. Stunning location, a definate for instergrammers, but just have your wits about you.",arrive via mop horrendous road worth every massive bump along way spectacular view rock formation look dinosaur head sea clear blue white sand various spot view photo take personal note suffer badly fear height unlike wasnt keen get close edge due steep drop step make bamboo tree root lead steep ascent sign suggest dangerous go certainly wouldnt attempt flipflops fear height try go short way encouragement photo couldnt make work many others find fine reach photo point saw 12 people go way look amazing faint hearted meansthere shops restaurant around teh top nice sit enjoy view stun location definate instergrammers wit,"{'neg': 0.184, 'neu': 0.632, 'pos': 0.184, 'compound': -0.4423}",-0.4423,0
17-Dec,"It is really sad how this beach like most of Bali is polluted and full of plastic. We where told “it comes from Java” or “it is from the rivers, cause it rained” . Well there is garbage everywhere when you drive in Bali jungle, rivers, sea, cities and roads. Do something about it it is your responsibility and you will loos tourist to other destinations in the long run.",really sad bali pollute full plastic tell come java river cause rain well garbage everywhere drive bali jungle river sea city road something responsibility will loos tourist destination long run,"{'neg': 0.193, 'neu': 0.749, 'pos': 0.058, 'compound': -0.7056}",-0.7056,0
17-Dec,I would say that Bali is not a place to go for beaches. They are very dirty. Well at least this one was. ,say bali place go beach dirty well least one,"{'neg': 0.242, 'neu': 0.583, 'pos': 0.175, 'compound': -0.2023}",-0.2023,0
17-Dec,"Ok straight up here...the beach is horrible.  Why you ask...ill tell you...its polluted with rubbish that gets washed up due to the rainy season or due to tourists leaving waste on the beach.  Every morning we watched locals tirelessly try to remove rubbish, youd come back the next day and it would all start again.  Maybe were spot with our australian beaches and ecpectations that all beaches should look like ours but this was really sad.  Of more concern was that young children were allowed by parents to run tgrough the litter without a care in the world.  I can tell you know there is no way i would tramp through the litter to fet to the water let alone alliw a child too.  I wouldnt even enter the waters on this beach its just not worth it.Its not all gloom though.  Late acternoon tge restarants open up and you can have some great dri ks and meals on yhe beach watching the sunset.  Most cafes have their own music and the food is good (id recommend trying b9b we fou d them the best).  Go have a look at Semenyak beach but dont be mislead by images showing you thats its a pristine haven youll be dissapointed.",ok straight herethe horrible askill tell youits pollute rubbish get wash due rainy season due tourist leave waste every morning watch local tirelessly try remove rubbish youd come back next day start maybe spot australian beach ecpectations beach look really sad concern young child allow parent run tgrough litter without care world tell know way tramp litter fet water let alone alliw child wouldnt even enter water worth itits gloom though late acternoon tge restarants open great dri k meal yhe watch sunset cafe music food good id recommend try b9b fou d best go look semenyak dont mislead image show thats pristine haven youll dissapointed,"{'neg': 0.179, 'neu': 0.657, 'pos': 0.163, 'compound': -0.278}",-0.278,0
17-Dec,"Disgusting beach filled with garbage so sad.  Bali really needs to work on their garbage disposal.  A paradise vacation spot littered with gatbage that constantly washes up on shore, sad 😢",disgust fill garbage sad bali really need work garbage disposal paradise vacation spot litter gatbage constantly wash shore sad,"{'neg': 0.345, 'neu': 0.512, 'pos': 0.143, 'compound': -0.7096}",-0.7096,0
17-Dec,Had higher expectation of the beach but the waters edge was covered in plastic rubbish making it uncertain of what we were walking on and definitely did not make a swim inviting - beach in desperate need of a cleanup,high expectation water edge cover plastic rubbish make uncertain walk definitely make swim invite desperate need cleanup,"{'neg': 0.206, 'neu': 0.596, 'pos': 0.197, 'compound': -0.0516}",-0.0516,0
17-Dec,"Unfortunately it's extremely polluted in and out of the water though there are huge efforts to clean the place up. I wouldn't swim here at this time of year, the rains churn up the surf and leave junk everywhere.",unfortunately extremely polluted water though huge effort clean place wouldnt swim time year rain churn surf leave junk everywhere,"{'neg': 0.266, 'neu': 0.541, 'pos': 0.193, 'compound': -0.2247}",-0.2247,0
17-Dec,The beach was so dirty and the sea water was very dirty too. Wanted to have a tanning session over there but so disappointed when I seen the beach due to the environment there was so bad. It was so much worst than my expectation. ,dirty sea water dirty want tan session disappoint see due environment bad much bad expectation,"{'neg': 0.601, 'neu': 0.349, 'pos': 0.05, 'compound': -0.9349}",-0.9349,0
17-Dec,As later explained by the locals due to wind and the time of year they experience large amounts of trash on the beach. It was difficult to find decent place to sunbath and swim. ,later explain local due wind time year experience large amount trash difficult find decent place sunbath swim,"{'neg': 0.135, 'neu': 0.865, 'pos': 0.0, 'compound': -0.3612}",-0.3612,0
17-Dec,Was only a 10 minute walk from our Villa to Seminyak Beach and we only did it the once. Rubbish on the beach everywhere and to top it off were the two used nappies half buried in the sand. Left immediately and didn't return...chose the cleaner option of the pool in our Villa. Shame.,10 minute walk villa seminyak rubbish everywhere top two used nappy half buried sand leave immediately didnt returnchose clean option pool villa shame,"{'neg': 0.24, 'neu': 0.694, 'pos': 0.066, 'compound': -0.5801}",-0.5801,0
17-Dec,This is a pleasant place to lie and sunbath.The view is great as well and it is a good place to learn surfing. Yet as there are waves you might prefer another place for a dip.,pleasant place lie sunbaththe view great well good place learn surf yet wave might prefer another place dip,"{'neg': 0.0, 'neu': 0.53, 'pos': 0.47, 'compound': 0.9081}",0.9081,1
17-Dec,Beautiful beach with an amazing view of the sunset but unfortunately during monsoon season tonnes of trash and plastic bags get washed up on the beach each morning. The locals are very good at cleaning the beach up from the pollution but it is still an unfortunate occurrence,beautiful amazing view sunset unfortunately monsoon season tonne trash plastic bag wash morning local good cleaning pollution still unfortunate occurrence,"{'neg': 0.174, 'neu': 0.484, 'pos': 0.342, 'compound': 0.7351}",0.7351,1
17-Dec,nice beach i love it enjoy holiday if you want holiday in bali you must come to seminyak beach😄😊😉😉,nice love enjoy holiday want holiday bali must come seminyak,"{'neg': 0.0, 'neu': 0.191, 'pos': 0.809, 'compound': 0.9423}",0.9423,1
17-Dec,Not good for people looking for peace or privacy. The beach is dotted with several good restaurants organizing DJ parties or live music.,good people look peace privacy dot several good restaurant organize dj party live music,"{'neg': 0.0, 'neu': 0.455, 'pos': 0.545, 'compound': 0.9001}",0.9001,1
17-Dec,Don’t get me wrong it’s a nice beach but I’ve seen far better. The sand is darkish and slightly coarse. Locationally nice. Has good restaurants on it. ,dont wrong nice ive see far well sand darkish slightly coarse locationally nice good restaurant,"{'neg': 0.21, 'neu': 0.45, 'pos': 0.34, 'compound': 0.4386}",0.4386,1
17-Dec,"Seminyak Beach has many entry points.  We entered from the Polis Post in Seminyak (you can enter through Ku De Ta too) or one of the villas or hotels facing the beach.  Compared to Kuta Beach, this beach is relatively free of rubbish, water sports touts and people.  It begins to get crowded with people when you are walking on the beach approaching where Ku De Ta Restaurant is.The water sports costs are more expensive too.  In Kuta, you pay 50,000 rupiah per person (after bargaining) for 2 hours of the surf board; but in Seminyak it is 80,000 rupiah per person for 2 hours.   The beach vendors on the beach served better food though.  We did not feel like eating on the beach so we bought some satay (meat on skewers), fried banana pancakes and meatball soup.  The food only cost us 40,000!  The banana pancakes are 2,000 rupiahs each and the meat satay only 1,000 each! Unbelievably true.",seminyak many entry point enter polis post seminyak enter ku de ta one villa hotel face compare kuta relatively free rubbish water sport tout people begin crowded people walk approach ku de ta restaurant isthe water sport cost expensive kuta pay 50000 rupiah per person bargain 2 hour surf board seminyak 80000 rupiah per person 2 hour vendor serve well food though feel eat buy satay meat skewer fry banana pancake meatball soup food cost u 40000 banana pancake 2000 rupiah meat satay 1000 unbelievably true,"{'neg': 0.032, 'neu': 0.854, 'pos': 0.114, 'compound': 0.8122}",0.8122,1
17-Dec,"I stay in Seminyak when in Europe it is snowing, raining, etc. I often go to beach to enjoy the sunset. It's always funny",stay seminyak europe snow rain etc often go enjoy sunset always funny,"{'neg': 0.0, 'neu': 0.621, 'pos': 0.379, 'compound': 0.7269}",0.7269,1
17-Dec,NY celebration on Seminyak Beach was a gr8 experience ....we experienced NY eve  on Double six and Seminyak Beach /the fireworxs were Insane a 2 hour build up then @ 00:00 global firworx from all three main beaches Legian Double Six and Seminyak beaches the fireworxs only stoped after 00:45 ....Lively party experience potatoe head beach and Cocoon had a private NY Bash with International DJ 's cover charge was 1.400.000 IDR,ny celebration seminyak gr8 experience experience ny eve double six seminyak fireworxs insane 2 hour build 0000 global firworx three main beach legian double six seminyak beach fireworxs stoped 0045 lively party experience potatoe head cocoon private ny bash international dj s cover charge 1400000 idr,"{'neg': 0.052, 'neu': 0.769, 'pos': 0.179, 'compound': 0.765}",0.765,1
17-Dec,Go to the gillis if you want to swim as Seminyak is touristy with dirty beaches and price traps. The Gilli islands are GORGEOUS!,go gillis want swim seminyak touristy dirty beach price trap gilli island gorgeous,"{'neg': 0.267, 'neu': 0.462, 'pos': 0.272, 'compound': 0.0258}",0.0258,1
16-Dec,"Area covered in filth - unmentionable objects drifting in the water! Avoid at all cost, vendors are a constant irritation - do yourself a favour and go somewhere else",area cover filth unmentionable object drift water avoid cost vendor constant irritation favour go somewhere,"{'neg': 0.27, 'neu': 0.588, 'pos': 0.142, 'compound': -0.3818}",-0.3818,0
16-Dec,"This beach looks so beautiful from afar, but get closer, and you'll see waves of garbage sweeping up on shore, apparently from recent storms.  What a shame.  Don't swim here, or even walk on the beach, unless you want a nasty infection.  What a waste of our beach vacation.",look beautiful afar closer youll see wave garbage sweep shore apparently recent storm shame dont swim even walk unless want nasty infection waste vacation,"{'neg': 0.282, 'neu': 0.564, 'pos': 0.154, 'compound': -0.6486}",-0.6486,0
16-Dec,Walked along this beach whilst on a transit overnight in Seminyak. The beach is dirty and horrible. Rubbish everywhere. Just don't understand why it's so popular.,walk along whilst transit overnight seminyak dirty horrible rubbish everywhere dont understand popular,"{'neg': 0.466, 'neu': 0.534, 'pos': 0.0, 'compound': -0.8286}",-0.8286,0
16-Dec,"The beach was covered to litters, and although some surfers were there. I seriously doubt it is safe to be in the water.The color of the sea water were brown and murky, ee were disappointed and did not stay there long.It needs a thorough clean up badly!",covered litter although surfer seriously doubt safe waterthe color sea water brown murky ee disappoint stay longit need thorough clean badly,"{'neg': 0.327, 'neu': 0.49, 'pos': 0.183, 'compound': -0.5267}",-0.5267,0
16-Dec,Rubbish everywhere...i saw an elderly man stepped onto a broken beer bottle...poor man...there are piles of rubbish...,rubbish everywherei saw elderly man step onto broken beer bottlepoor manthere pile rubbish,"{'neg': 0.205, 'neu': 0.795, 'pos': 0.0, 'compound': -0.4767}",-0.4767,0
16-Dec,So much rubbish that it turned your stomach at the thought of walking through it and swimming in it .. did not do it and constantly getting harassed with people trying to sell you stuff when you are trying to relax !!,much rubbish turn stomach thought walk swim constantly get harass people try sell stuff try relax,"{'neg': 0.159, 'neu': 0.697, 'pos': 0.144, 'compound': -0.0772}",-0.0772,0
16-Dec,"Due to the large seas for several days, the litter was horrendous. Some attempt had been mad to pile the rubbish up but there was rubbish everywhere. That said, it's not always that bad",due large sea several day litter horrendous attempt mad pile rubbish rubbish everywhere say always bad,"{'neg': 0.447, 'neu': 0.553, 'pos': 0.0, 'compound': -0.8885}",-0.8885,0
16-Dec,I gave a try to surf after a lunch at seminyak.  The wave was not world class but still surfable.  A lot of surf schools around which worth to have a lesson there for first time surfers.The only bad there was the garbbish problem. Hoping the government will do something on it.,give try surf lunch seminyak wave world class still surfable lot surf school around worth lesson first time surfersthe bad garbbish problem hop government will something,"{'neg': 0.199, 'neu': 0.74, 'pos': 0.061, 'compound': -0.6486}",-0.6486,0
16-Dec,we visited in the December 2016... obviously there was a current that bought all the rubbish mainly plastic onto the beaches... you really couldn't swim or sit on the beach at all... was even too scared to be bare feet... I have never seen to much plastic in all my life... even though there were workers and tractors day in and day out.. the mess kept coming in....,visit december 2016 obviously current buy rubbish mainly plastic onto beach really couldnt swim sit even scar bare foot never see much plastic life even though worker tractor day day mess keep come,"{'neg': 0.072, 'neu': 0.928, 'pos': 0.0, 'compound': -0.3612}",-0.3612,0
16-Dec,Sad to say that we were disappointed as the Beach experienced a major wash-up of rubbish when we visited.  There are definitely much nicer beaches in Uluwatu and Nusa Dua. ,sad say disappoint experienced major washup rubbish visit definitely much nicer beach uluwatu nusa dua,"{'neg': 0.259, 'neu': 0.491, 'pos': 0.25, 'compound': -0.0516}",-0.0516,0
