review,sentiment
didnt know side bali stun start boredom crowd loud slambang bali always want visit disappointkelingking first destination famous trexshaped cliff cliff breathtaking speechless climb enjoy seclude one great experience however trail bit scary guy want climb please wear goodappropriate pair shoe sandal flipflops careful,1
really amaze definitely rent scooter around 3 day drive road always perfect way managable even unexperienced driver like self 2nd time ever scooterthe totally different story way difficult may say quite dangerous way straight full workout never sweatier think dirty ton jellyfish water local people try sell snack water eventually actualy needi would recommend good shape expect dream,1
admit day couldn’t bother 45 min trek actual people do trip tell do many hike stuff island happy look stun look insane kind gutted didn’t one water wave seem powerful swim review also say absolutely stunning must visit,1
visit must stun view however please note get busy instagramable location best early beat crowd also make sure water get hot alot stair,1
definitely recommend traveller visit combine tour angel billalong broken head kelingking point important note steep wear proper shoe grip flip flop bad knee dont halfway come back point step high narrow supprted wooden rail build traveller way hike,0
landscape magnificent time road steep please use comfortable shoe sandal cant believe exist,1
famous trex breathtaking hop absolutely gorgeous spot would recommend anyone visit bali kelingking locate separate island locate 30 minute boat sanur bali still undeveloped would recommend spending night really enjoy island another option would stay lembongan 5 minute boat ride away accommodation option available total 3 island locate next note take 30 minute actual kelingking around 115 hr climb back stairs steep rocky easy climb hand rail way would recommend climb anyone mobility endurance issue many people simply come picture top without ever climb water work fine fitnessmobility level popular spot early avoid crowd amaze isnt spot rush one day ton great beach like crystal bay great snorkel landmark like angel billabong broken etc road around island pretty bad shape ton potholes rubble take long time travel around island bad condition rent scooter careful road also rent driver around expensive convenience,1
visit kelingking recently tour pendia island breathtaking feel energetic stair right didnt chance day visit love back though also saw monkey hang around day visit,1
road kelingking motor car rough anyways say 70 road fine rest unpaved rough road scene definitely simply amaze top see amazing view even spot manta ray fish could see least 4 decide stair bottom swim turquoise sea play white soft sand however almost stairs similar climb rocky mountain steep long challenge wear shoe hike must first half broken stair fine half definitely hard stair broken rock step think take around 40 minute climb back even hard keep mind traffic stairs finally reach bottom still sea also rough high wave strong tide hard relax sea one small sell drinks snack overall definitely scene amazing challenge bit hard felt great would give 5 star well maintain stair facility consider amount tourist come otherwise,1
must see road reach destination tough totally would definitely,1
first time go iconic one wishlist penidaunfortunately due time limitation didnt reach sand really need big effort say beachnext trip reach sand,0
hike fainthearted million time ever encounter greeted huge wave absolutely unbelievable location absolute must island fit enough complete hike,1
come friend disappointed way crazy show picture amaze spot beware though afraid height climb extremely steep sketchy,1
way quite dangerous real path way oddly built way cliff advise arent good physical shape totally effort want see incredible untouched naturally effort make appreciate even dont forget sport shoe climb,0
say favorite spot island go especially you’ll time go top amazing an i’m pretty sure experience go would amaze you’re afraid height try brave strong want perfect instagram shot merely sit cliff nerve brake it’s really make want come back bali asap try tell it’s,1
great whatever angle look one thing learn 6 day want see anything without crowd need head morning preferably sun rise whilst folk breakfast alternative battle traffic jam small island encounter queue onto track area approach entrance build business blare max volume beyoncé i’m sure even beyoncé wouldn’t agree however walking cliff mean loose crowd fantastic view pretty much,1
stun viewpoint look crash wave cliff didnt time track doesnt look good flipflops fear height absolute mustsee stay lembongan nb much good road angel billabongbroken small entrance fee parking,0
spectacular step treacherous prepared part require scrambling four u,1
terrible road view absolutely amaze effort though climbed dont try unless fit strong dangerous slippery steep unstable bamboo rail one best thing ever do go wave swim crystal clear blue water sand white water soft drink bintang available many tourist top viewpoint five manta ray able see top point incredible visit,1
wasn’t aware road really bad west side island car shake hard reach kelingking use motor cycle recommend,0
incredible natural formation crystal blue water flawless expect swim water beware tide currenst extremely strong recommend swim hike toward strenuous shade available bring water appropriate shoe small umbrella,1
venture bottom many people definitely must see bali amaze top,1
really good shape bring water hike shoe flip flop it’s really hard it’s easy hike it’s clear step rock handle pretty much like adventure push body lot exercise it’s hike enjoy caribbean like don’t believe effort something 15 min home effort believe need make notification hard don’t mean scar anyone think good know it’s like 1 hour go,1
skip tour head day trek really experience scenery aware hour easy,1
amaze one place ive see complocated,1
retain pristine charm mostly due difficulty involve actually navigating way literally breathtaking blue ocean mesmerising must see something would absolutely love first sight it’s pleasure even see atop hill one isn’t interested shortage time way,1
stun however would long carpark content top amazing must see somewhere bali,1
fantastic even though regret definetly must full people find space,1
id recommend go somewhere else island lot view beach go hoard people come purely instagram photo enjoy actual location crowd people pose photo could barely walk end leave quickly head different instead,1
magical jawdropping breathtaking unique seem surreal won’t able see like world,1
really amazing reach like see heaven paradise shape cliff like trex interest blue ocean front cliff clear clean actually swim activity take photo instead top cliff need around 1 hour walk since im rush hour place maybe next time ill itoverall take around 30 min port kelingking cliff wavy unsmooth road car like offroad id suggest pregnant woman join trip due safety reason hopefully couple year road smooth everyone besides number star hotel still limit accord local guide theres 1 star hotel near port others available bungalow homestay,1
yes view incredible attraction right dangerous irresponsibly manage tourist think theyre challenge doable walk mountain shock least half path sheer vertical drop require climb hang hold broken side rail make literally stick bamboo twist ankle break something youd serious trouble let alone hoe easy would tumble side rail drop straight side cliff room pas walker come find way narrow path incredibly risky im shock local indonesian tourism official ok state path someone need critical emergency care thered hope least adequately inform tourist rock flipflops carry helmet dress instagram photoshoot hand need literally climb many stretch path nice clothes end dirty torn attraction go make headline wrong reason responsible action take soon,0
easy view planet scotters drive bad road careful make amazing ocean mountain blue sky indonesia miss one,1
even though go bali scuba dive spend one day visit west part believe famous appeal east partmy first stop kelingking absolutely love many people complain crowd visit 11am like wont see lot people back topthe top breathtaking fully admire trex shape everyone talk however courage hand make way regret though warned rather tricky reach strongly recommend wear good pair shoe sandal want wear latter reach woman twist ankle way absolutely idea make back top please careful wish beachonce simply enjoy wave crush make relaxing also quite amaze say wish swim might disappoint current quite strong experienced swimmer enjoyagain want fully enjoy early day six seven people go morning close hundred go back early afternoonenjoy,1
spot manta top amazing view wherever step path pretty treacherous amaze many people start walk continue herd mentality u include tragedy someone slip bring many others scary imagine visit read russian woman fell death feb 2018saw dad carry toddler back one even child carrier authority really construct safe route magnificent beachthe bay amaze well climb accept risk easier way ken,1
terrible trash kill also kill nature animal,0
wow incredible hike back mental lifetime sure id,1
cliff locate less hour car angel billabong broken enjoy note good condition require great stamina steep climb back point knee front belly climb steep stair call path also really safe since good enough prevent accident,1
three week vacation area bali site undoubtedly favourite top absolutely incredible girlfriend feel ambitious decide trek take approximately 40 minute extremely hot “stairs” quite steep put stair quotation fact narrow steep uneven pathway make jagged rock handfashioned bamboo rail descent climb back top quite tax would encourage anyone poor physical healthunfortunately wavy strong current unable fully water drink available pay much bring water,1
next time would boat hour walk hate think long would back lolnot people mobility issue need fit,0
trex head spot picture theres staircase walk guide tell u itll 3540 minute way,1
super proud balinese due many traveller vote kelingking number one exotic world kelingking mean pinkie finger shape small island look like pinkie finger 5th visit kelingking never fail amaze,1
best road kelingking one bad ever see small super bumpy early bad road dont allow much traffic cause traffic congestion fast simply enjoy fantastic sea dinosaurheadshaped rock formation golden sand great absolute must visitor,1
like pinkie promise land also appear form kelingking pinkie finger however comparison trex cause location become popular,1
amaze even saw manta ray didn’t step though far busy one actually move step road difficult ride mop assume car would bumpy end,1
guide maha amaze use camera well could epic picture roads bit rough driver excellent job time swim great overall couldn’t recommend tour enough,1
bali visit regret later first go trip take 40mins reach point roads little bumpy recommend pregnant woman say breath take multiple photo spot must selfies adventurer would like risk actually till end explore beauty please note road towards quite dangerous decision wisely,1
spot much see penidait really crowd really hard decent picture without anybody itbetter seganing waterfall saren cliff pointetc,0
point quite picturesque simply one best view one get indonesia much crowd wont feel like stay bit close spoil sooner one would struggle picture clear backgroundexpect lot drive bad road reach point quite walk reach point,1
i’m go tell way anywhere hell i’m talk view i’m talk road it’s really bad yes amazing time car moto place island least 45 min one point another arrive probably feel pretty bad go yesterday husband 2 year old daughter painmy neck arm even 1 foot hurt horrible movement car rock way,0
well visit view top incredible didn’t step take around 2 hour back,1
unique rock formation broken kelingking may indonesian word thumb look like thumb lol spectacular would really love dont stay top cliff,1
come disappointed you’re planning walk wear suitable footwear sandal see many people wear sandalsflip flop really dangerous hard walk road absolutely awful though,0
island see beaxuse wild many building see lot tropical forest,1
kelingking one must visit spot locate south side island around 15 hour toya pakeh harbor due damage road condition area locationbut suffer journey pay arrive kelingking emerald color ocean white sandy cool breeze welcome,0
stay seminyak take day trip easy around driver get one another take long time able 34 place island kelingking one it’s well person picture color water incredible lot people top take picture pretty much spot people climb way safesteasiest,1
lovely experience face face kelingking,1
sight ever set eye it’s must walk hand massive job tire physical watch every step plenty food water great wave unbelievable strong careful,1
top spectecular although walk around half hour safe either board read risk path hill bit broken go,0
famous island visit well lots tourist shoot much good hike everybody sometimes bit scary wooden rail ready help,1
best guide go astma need stop several time half guide patience best guide ever recommend jpctours instagram contact safe good bali two time,1
dangerous long stair impossible old people child careful really cool,1
look forward go location 8 month favorite travel blogger wasn’t expect water blue picture figure filter tell look even well real life water blue cliff hike way bottom tough bring water though come back tough amazing spot island,1
really marvellous top sunny day really see picture crowd good luck try picture without others amaze tourism industry set pretty sight many warungs site many stall set sell drink coconut,1
time hike super steep wont regret late afternoon less people hot,1
kelingking one recommend visit even far bali everything pay,1
wonderful view long way hundred meter best right side check photosps road lead poor condition feel good scooter hire driver betterentrance fee 5k ird,1
breathtaking lot place buy drink even food walk fit it’s easy trainer well water can’t swim though water rough,1
lovely nice picture time visit south island see 2 touristic place everyone go,1
kelingking definitely one beach ever visit coral reef crystal clear water white sand amaze trip sure visit,1
go first day visit jun surreal experience crawl tourist didn’t bother u breathtaking want pretty far away didn’t wear appropriate shoe sandal wish make sure wear sport shoe safe go would difficult long you’re careful get would ultra long tiresome journey make sure enough water energy come herei really hope next visit,1
really enjoy crowd want it’s easy path end view top,1
ive visit bali try hike quite challenge careful wave though,1
view top cliff amaze colour sea look someone filter itbut start think climb id like know shape exercise twice per week im sure id repeat tour go dangerous narrow rampped path secure poorly rope bamboo cane step advance 3 meter least climb walkingbut main problem come climb upit exhaust bring sneaker water becareful sea water quiet bath wave strong water stream could make impossible,1
kelingking hidden village bunga mekar southwestern coast island enjoy one breathtaking view hill small strip white sand atop hill name sight feature limestone headland cover green deep blue water open indian ocean unique formation reminiscent tyrannosaurus rex head hence nickname ‘trex bay’ seclude rugged 400m cliffside hike recommend fit adventurousenjoying scenic seascape take photos selfies would sufficient enjoy sweeping view purposebuilt platform border bamboo fence dare challenge trek make sure it’s low tide section path steep require bit rock climb especially way back local put rock bamboo aid visitor year you’ve reach sand you’ll time depend tide condition water swimmable however note undercurrent strong remote site lifeguard around besides camera good pair shoe sure bring drink water descent keep hydrate combine visit kelingking visit interesting temple nearby pura paluang temple couple minutes’ ride east motorbike feature shrine shape car,1
incredible cliff absolutely amazingfrom harbour kelingking take 45min1h carroads ready volume tourism half way narrow asphalt road half even small bumpy sand roadarriving usual parking local shop lead cliffno safety regulation fence protect fall 500ft deep cliffdidnt stair crowd,1
one word spot fabulousit’s possible way approximately 30 minute 60 early avoid massive crowd,0
enjoy take trek halfway also saw manta swim around bottom highly recommend luckily rude tourist dont far trek quite time,1
crowd long sketchy hike look instagram try boat everything pack tourist take photo road horrible everywhere,0
must see visit amaze walk brace steep break path,1
come early 3pm get extremely crowd definitely visit,1
leave lembongan boat snorkelling drop crystal bay make 1hr drive see bloody great amazing,1
piss everyone doesn’t climb please prepared sun burn hot climb get bad pas middle it’s steep real challenge make sure bring water 1 bottle 50000r maybe lunch enjoy hike lot well child also mind wave big strong,1
great top kelingking also beautifull enjoy chill see gradation blue water sea,1
view breathtaking lot shop buy drink food top it’s steep climb make halfway watch instagram model try “perfect shot” queue people line “shot” way actual pathway dangerous,1
amaze visit kelingking weather pretty hot quite breathtaking wave look great turquoise water visible unfortunately wear proper shoe slipper unfit trrekking beachother traveller say swell around 12 meter high hard swim seclude would perfect spot relax sunbake dip bring water quite hike back upadditional advice photo wooden bamboo boat top hill bit worn careful amaze shot lonely tree food drink quite reasonable buy nasi goreng 30k coke 15k,1
far ever life felt like green screen front rather reality sand perfectly soft would recommend take trail spend good hour take nice photo hike look bit unsafe pretty sturdy wear appropriate trainer bear foot wear flip flip take 30 minute 20 minute back avoid go heavy rain slip hike youre good dead become super popular social medium tourist quickly start know secret gem top trail lot tourist annoy selfie stick block whole move good photo suggest ignore area make like proper traveller also thoughtful throw rubbish nature indonesia seem careless trash thoughtful throw trash bin,1
goo 1 stunning must see penida2 easily accessible good road go tourist spot penidaba 1 crowd good early morning 2 commercialize area lot huts sell food water,1
best famous spot reach boat sanur harbour 1 hour buyuk harbour kelingking around 30 minute car car park must walk around 100 view spot try best picture several anglesin holiday season spot crowd december also hotthe unique shape cape look like trex head,1
one best beach i’ve see it’s hard get back even hard it’s mainly climb wear proper shoe top it’s crowd soon manage basically get,1
wowwow simultaneous outcry family member first encounter top start yasa homestay toya pakeh area lunch start sight see island island sparsely populate long time ago use send prisoner mainland first drive kelingking driver day mr kadek arrive 3pm drove kelingking cliff see take 1hour reach road generally good except patch 56km road condition pretty bad walk 34 minute park area reach point tourist kelingking cliff top water emerald blue difficult access path rocky hand support descend place path step break fact yasa homestay owner mr teja hist two sister three friend go next day bring u picture videos path take 2 hour reach similar time come really scary child avoid take snap top see clear use 150600 lens foreign tourist see close tourist try avoid go difficult walk risk fall high couple month ago one tourist die inform driver magnificent understood local people relatively muslim population compare mainland bali speak balinese language see kerala people community speak malayalam house village sparsely located mile find house shop spend one hour kelingking cliff drive crystal bay see sunset,0
spot everyones bucketlist ive never see beauty one day visitif bold hike tire dangerousyou mind suitable footwear sunscreen capbe careful drop phone youll never see,0
truly remarkable experience travel bali visit island must travel guide take u local beach break billabong kelingking crystal know entire day trip leave hotel ubud 7am arrive back 5pm wear comfortable shoe hike kelingking please please wear sunscreen sun get extremely strong around 11pm slight sun burn didn’t put sunscreen early enough enjoy magnificent island load enjoy surroundings please please pick must preserve long,1
kelingking clearly one ever see breathtaking even see manta ray swim crystal water also white sand 30 min worth,1
hard descent i’ve ever wear dress bad decision amaze personally recommend spend day back sunset,1
island many impressive view one would love time explore itinerary wouldnt allow,1
come even road bad still progress improvement per local suggest u hire rental car guide many location 1 day motorcycle recommend u like adventure ride u try lose can’t even find area telephone line advice pay extra u waste ur time energy bump,1
plan visit kelingking follow route easy cheap way — 1 sanur port buy return ticket speed boat usually run morning early possible try reach 700 2 45 min reach 3 try hire 4 wheeler driver bike 4 must visit kelingking broken island angle bilabong crystal bay place possible cover day time kelingking road stiff break 1 hr manage time top island breathtaking ever see plan visit indonesia dont miss,1
book speed boat sanur 350000 idr reach boat journey take around 4045 minute arrive around 10 rent motorcycle 70000 idr start ride towards kelingking first road reach terrible pothole place steep slope always safer ride motorcycle wear helmet also ride decent speed pay park ticket reach park bike top simply stun take almost 30 minute tough try around noon time hot humid condition advisable people want carry lot water keep hydrate struggle dehydration climb back didnt carry water bottle tourist pic top real beauty make way top extra 2 hour best,1
go recently tour guide bring spot first time picture see clear seaview look mantaray abovethe landscape like jurrasic world movie small island iconic dont explore much area,1
good visit carrent bike must visit enjoy lot,1
visit bali dont forget visit along place find genuine view sea agree reviewer worry place commercialize soon visit kelingking see blue ocean course cliff please careful walk side word say great holiday,1
hadn’t read anything kelingking idea hilariously steep climb descent harder partially due instagram photo shoot happen top flip flop wear senior citizen didn’t let people pass would recommend go backwards area make use railingsropes existthe bottom amazing tide strong also life guard point less dangerous section climb easy downwhen get top like 10x many people start seem like hundred minivan arrive full people day trip bali stay would ask driver early morning day trip finish day,1
immaculate one best swim bali decent walk trail water fresh white sand awesome must see,1
one best place bali trip amazing try go it’s possible it’s must see,1
travel 3 boat come glad bless amazing sunset go even would less busy however sun set unable hike bottom many people come back seem quite tired look steep flip flop wouldn’t ideal well trip amazing,1
best one see visit bali palm atleast half day trek take toll one need reasonably fit trek reach carry bintangs back back trek enjoy,1
another rex like formation one kindthe crowd start pour come still able decent photoswe didnt enjoy top tourist swim per tour guide 20 min hike go may longer depend personfor wanted swim day tour enough,0
road terrible pls careful slowly rush amaze walk really hard difficult like crawl rockclimbing 45min way pls wear sneaker safety like paradise strong current wave def visit,1
extra ordinary u amaze extra ordinary picture also extra ordinary experience view high cliff also view cliff,1
must visit careful take scooter road tricky drive meantime overrun day tripper bali still miss,0
ive bali numerous time visit many beach kelingking particularly outstanding cliff amazing youre fit enough descend climb back reward yes quite effort make effort sand wave everything perfectif wanna recommendation early morning travel light go quite dangerous use practical comfortable sandal enjoy couple hour could also bring bento lunch gain back energy climb back climb back actually lot easy go take energythis recommend would defly back againps take around 2040 minute descend 1020 minute climb depend level fitness,1
stun crystal clear water white sand stair extremely busy expect popular attraction also area good monkey watch that’s thing lot warungs eat also,1
must visit penidaless rush 9 lot tourist 9 2 pm good location sunset,1
nice make trip snorkel visit island must snorkel see underwater lifeone disadvantage popular feel overcrowd tourist,1
we’ve reach location horrendous boat ride wave pound boat reach kelingking require tire 40 minute ride semipaved road scene breath take overall don’t think it’s tour also include beachescliffs bumpy ride drain day i’ve wasted time money honest,0
one best spot must visit like little finger kelingking indonesia languange beware selfies thr fence small there staircase walk guide tell u itll 3540 minute way wish time daytrip want see place didnt ahead,1
go island ferry approximately 1 hour reach island tour guide pick u go kelingking 45 minute road bad see perfect forget suffers like much come bali visit one time life,0
hike concern safety hiker tips1 flip flops2 carry water pack hand youll need those3 yell rock one come loose fall keep safe4 climb wildly steep class four scramble class five climbing,1
trip driver take u tour angel billabong broken kelingking crystal bay perfect day roads bumpy though expect tour cost 650000 total hire driver hotel arsa santhi,1
recommend tripthe service satisfyingthis wonder worldenjoyy,1
wooow word describe amazing favorite tourist destination breathtaking island travel friend netherland suriname soo extremely excite see kind viewit’s look like dinosaur say hmm say it’s look like finger god point paradise bali island,1
tough climb little dangerous felt like careful playing water pull wave dangerous best ive ever,1
view nature amaze case want sure wear sneaker path really narrow rough probably take one hour way go half way didnt time flip flop u,1
totally awesomeride 30 gm bungalow use car local guide road small,1
another point trip must see unfortunately didnt bottom wre already day walk top spectacular colour water sand rock around ahhhh,0
visit endure boat ride board wave pound quite scary encounter board driver take u horrendous road cause sore back several week get loverly usual crowd lots people definitely wouldn’t go back felt sorry people hire scooter road bad enough car road horrendous island would call pleasant visit boat trip go back boat difficulty,0
well island l 23 time per year friendsso highly recommend rest good lunchit lot time effort back always enjoy easy especially everyone group work every day ready people start cryingits sunny put sun cream carry water etc surprise surprise buy drink soft drink place carry drink cashtoo 1 hour back people much longernote private parking area people leave anyhow easy find advice private guide thats friends always ask join hahahawe usually race guy enjoy day,1
kelingking stunningthe quite busy tourist overly pack choose descend steep flight stair make sure leave enough energy climb back much activity except admire scenery,1
kelingking first destination penidait quite long journey harbourwe greet cheerful guidewe reach cliff toptheres clean tea shop top provide great tea snack clean restroom available top breathtaking click pic trek however trek steep dangerouswe realize half way late climb back literally rock climbingso ready proper trek would advise take kid along anyhow lie beneath trouble pack granola bar juice packet save energy climb back near noon sunny terribly hot think back felt safe ideaa good adventurea great memory,1
one best stunning cliff clearly pearly greenish blue wave overwhelm yes climb cliff one try look one part world hey really nice holiday photoshoot careful way really steep government local instal wooden bamboo help grip along way still need concentrate go think best visit kelingking around 810 oclock morning first wont hot walk cliff wont comfort noon burn secondly maybe crowd arrive free explore take picture road lead improve bumpy road mostly smoothyou must visit bali enjoy p bring water,1
incredible really dangerous path ridiculous fact disgust dirty toilet sign outside price use,0
go even couldn’t didn’t much time top awesome endless blue water crystal clear white sand beach little crowd due people busy click selfies photo nevertheless one definitely visit wary road,1
natural like live heaven relax accompany wave sun,1
breathtaking time amaze bask sun breathe sea breeze dont forget look closely bay spot 13 manta glide ocean wave freelyone amazing view,1
amaze yes totally see one thing want early get around 80am werent many people hike nice leave close 12 bus people tour come hike get really steep pretty much straight bottom make sure wear good shoe really shape gnarliest hike ever do shape serene amaze also come back isnt bad get really hot bring lot water,1
amaze experience stun paradise earth rly enjoy watch mantra swim,1
nice see ocean breathtaking highly recommended visit aware it’s crowd monkey hide around keep eye belonging,1
it’s beauty truly honest it’s well photo busy it’s hard find good spot enjoy true magnet instaphotographers try add “original” selfie album come early really pay som restaurant toilet nearby nothing really special clean fee 5000 idr per vehicle cheap make sure,1
one beach ive see around worlddefinitely see even road rough dangerous,0
yes arrive destination travel bad road ride motorbike back home confident scooter decide enjoy scenery way hire driver view top absolutely stunning clear day make great photo want walk step ‘that photo’ prepared wait line another want arrive early possible leave constant stream vehicle arrivingwhen walk back car park keep look ocean say around 7 manta ray swim clear blue water also buy banana local vendor fee local monkey come way need come,1
never forget beauty want stay stare placeit’s possible beachbut stair steepwe go half way couldn’t make envery hot go thought heart would stop beating don’t recommend step unless plan swim rest therethough people say it’s even hard back swimmingfrom top it’s bottom,0
vist island much peopleover 1000 people per dayyou cant walk enjoin viewthe road dangerousthe bad road ever see possible call roadsvery difficult access,0
best remarkable place island it’s simply world must visit bali,1
reach location must willing explorer road quite tough google map help u note please use telkomsel phone providerit reach use motorcycle buuut prepare self expose dust bumpy road caution road condition like trail roadu rent car driver cost idr 50000 day well travel kid well rent carthe location amaze want swim hike extreme hillsmy hubby don’t allow wish,1
great viewpoint recommend early morning get bussy specially want,1
stun crowd full tourist want photo wait long breath take viewyou visit best part penidaa,1
kelingking incredible must see youll need boat ride around 45 min sanur 15 hour drive kelingking extremely bumpy ride recommend medicine motion sickness 115 hour hike steep,1
island coastline ive ever see rent scooter island road rough like mountain biking wipe break rearview mirror scratch moped bit pay 20 cad repair wasnt bad wouldnt recommend rent scooter would best driver moment reach smooth road briefly cruise along wind lush jungle road utmost freedom still roads scary would hire driver though still bumpy ride,1
rather rocky journey kelingking apparently year upgrade gravel road tar one possible rent moped around simply anywhere personally wont recommend ive see tourist try manoeuvre way along uneven road cringeworthy suggest either rent vehicle driver 500k one day ojek aka moped rider 70k one day show around latter quite experience cant feel thigh 1 hour ride along bumpy gravel road atuh hahaha,1
honest worried large crowd spoiling turn real amazing want “wow” feel suggest sunny clear blue sky day that’s colour really mesmerise outside high season midjune september way clean sand fun wave shorebreak it’s well keep compare popular beach,1
pro nice scenery windy con step fix properly advise spend long time trek believe awesome wave,1
best ever see best bali visit tour guide recommend absolutely mind blow sea never see someplace picture perfect,1
popular thing timing go early morning around seven we’ve almost alone u another coupleat begin see sign “do road broken” well go anyway quite easy flipflop shoe careful course amaze big wave sedím far away strong klima thing time way back well we’ve quite long time road back quite busy climb important strong sun early morning u best alone also comfortable way back without strong sun,1
brilliant view good facility plenty food outlet place sit venture look quite hike well effot would suggest,1
one best spot amaze view make sure early luckily get around 10 queue people walk make sure comfortable shoe take flip flop careful look way around 3040 minute prepare time life stair go narrow watch step stair pretty crowd people come go afraid height dont good balance wouldnt recommend require level fitness encounter amaze sand watch wave strong pull would recommend swim water perfect instagram pic,1
think get 90am would ideal many people one narrow little path way stun point even see people walk since right island port popular tourist attraction would say early morning,1
hard wife 35 minute however recommend away comfortable shoe slick,1
recommend young child track hard slippery need moderate skill,1
word can’t describe great walk scenaries like movie fun local really friendly glad visit wary road panida quite bad though lot bump journey uncomfortable it’s well,1
way close go ignore sign go anyways really steep real stair anything go picture thats really pretty become cliche,1
lot tourist nice although queue picture spoil little around lot interesting place eat well,1
simply breathtaking never part itinerary meet malaysian dude white water rafting show pic island decide ill visit placethe trex shape mountain blue azure water everything simply amaze one willing hike little even sandy however since tight schedule way also 100200 meter another viewpoint give different perspective entire mountain feel like elephant trunk mountain besides seem like crocodile,1
visited kelingking take trek cliff edge reviewer say must wear appropriate shoe take saw many people struggle flip flop even saw one girl slip fall lose flip flop gap fence save wore tevas sandal sneaker would also appropriate youre good shape dont mind scramble fine avoid midday heat unbearable bad thing reason four star tide wave strong flag guy whistle much else keep safe would highly recommend trip prepared dirty tire,0
instagram famous coastal cliffscape disappoint definetely one landscape make feel small reach forgot awful road lead time drive small rock husband take short trek didn’t venture onto path look little bit rough crazy drive tire mean reaching could hike back thank,0
simply wow far ive ever seenbut earn access stair handrails strong enough hang onto youll take big step go back actual climb one white sand beach bluest water entirely,1
extremely take ferry hike sunny day plus point,1
although say dangerous hike nice youve good shoe highly recommend careful though,1
one best beachesever climb insane dangerous fit highly recommend allow least half day truly enjoy climb half hour longer blew mind,1
climb cliff faint hearted warn bring water sunscreen hat however stun,0
kelingking everything thought would photos dont justicebe warn though road atrocious area constant stream car scooter walk isnt feint hearted need allow 2 hour return trip include swim surf strong day visit would quite dangerous poor swimmer,0
need decent shape go bottom easy hike short tough come bottom practically wall climb use arm legs first incredible sight every point hike bottom ive ever,1
must visit spectacular kid adult enjoy much highly recommend add list go middle day terribly hot probably well sunrise sunset,1
consider quite well travelled take lot impress yet find spot truly breathtaking suggest walk around cliff different perspective bay,1
owesome white sand fierce wave incredible even high hill 19km stair effort pay hill use right shoe help easy reach trust reach pantai kelingking regret,1
quite hike breathtaking white sand bottom trex shape cliff formation important note spectacular top tip try find little viewpoint crowd,1
quite walk narrow trail well snorkel tour group best,1
wanna time amaze atmosphere truly fantastic also clean,1
overall pain butt modest payoff infrastructure overrun tourists 8 10 vehicle beat road bombedout wasteland tourist van vie keep two wheel pavement hopefully two wheel shoulder convoy often come stop even back create little room oncoming convoy tourist van much road kelingking break completely destroyed tourist van traffic leave local horrible position vies spectacular barely nauseainducing kidneybattering ride scenery along way modest consolation tough ride there’s much garbage garbage everywhere token trash bin overflow wind scatter little rubbish folk bother try dispose rainy season pass least trash see ravine stay put end year,0
insane see instagram incredible quite people didn’t stop anyone take photos queuingsome people wait must come take road narrow 2 way traffic plan enough time,0
blue water golden sand summarize calm thanks balicheapesttour make trip hasslefree simple,1
