Date,Content,review,scores,compound,sentiment
Dec 2019,Great beach to walk and find a cool bar and restuarant. Local shops along the beach with small vendors. Can rent body boards or surfboards all over. Waves are decent and water is nice and warm. Rent a chair on the beach and relax along side the kids selling bracelets to you.,great walk find cool bar restuarant local shop along small vendor rent body board surfboard wave decent water nice warm rent chair relax along side kid sell bracelet,"{'neg': 0.0, 'neu': 0.622, 'pos': 0.378, 'compound': 0.9186}",0.9186,1
Dec 2019,better than Canggu. nicer friendly vibes. many nice places around good food good yoga good massage and good accommodations around here ,well canggu nicer friendly vibe many nice place around good food good yoga good massage good accommodation around,"{'neg': 0.0, 'neu': 0.307, 'pos': 0.693, 'compound': 0.9666}",0.9666,1
Aug 2019,"Seminyak beach is always a fun place to stroll along with friends and family during june to october. We could experience The sun but at the same time the cool breeze from the winter in Australia will blow to the whole of bali, making the weather perfect!! You would also see people run and walk with their dogs. Others would just enjoy the sound of wave with a glass of wine or beer or wiskey. Amazing.",seminyak always fun place stroll along friend family june october experience sun time cool breeze winter australia will blow whole bali make weather perfect see people run walk dog others enjoy sound wave glass wine beer wiskey amaze,"{'neg': 0.0, 'neu': 0.625, 'pos': 0.375, 'compound': 0.9595}",0.9595,1
Nov 2019,"beers on the beach under a beachbar umbrella, watching the surfers and beach walkers.experiencing the magical sunset.beautiful experiences",beer beachbar umbrella watch surfer walkersexperiencing magical sunsetbeautiful experience,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1
Dec 2019,"It's superb with beautiful sunset, it's magical black sand beach. Recommended to you once you visit seminyak bali.",superb beautiful sunset magical black sand recommend visit seminyak bali,"{'neg': 0.0, 'neu': 0.4, 'pos': 0.6, 'compound': 0.8885}",0.8885,1
Dec 2019,"The beach was okay. Stays shallow for awhile but has a big break , so not good for swimming. It was also very dirty in the water and beach. Farther up “north” of Seminyak beach google pin is the only section we saw that wasn’t dirty or littered. Farther down towards Kuta was so cluttered with litter it wasn’t even enjoyable to walk on the beach. Also a pretty windy beach. Definitely not a picture perfect “Bali” beach , but enjoyable and you can have a great beach day if you make the most of it. ",okay stay shallow awhile big break good swimming dirty water far north seminyak google pin section saw wasnt dirty litter far towards kuta clutter litter wasnt even enjoyable walk pretty windy definitely picture perfect bali enjoyable great day make,"{'neg': 0.183, 'neu': 0.499, 'pos': 0.318, 'compound': 0.8355}",0.8355,1
Dec 2019,"Stay in seminyak, don't forget to visit this beautiful beach with alot entertains in surrounding. Best recommended beach in Bali",stay seminyak dont forget visit beautiful alot entertains surround best recommend bali,"{'neg': 0.144, 'neu': 0.319, 'pos': 0.537, 'compound': 0.8234}",0.8234,1
Dec 2019,We loved this beach.. Best for body surfing. 6-8 foot waves so not for little kids.. The water was refreshing. The best sunset every evening.,love best body surf 68 foot wave little kid water refresh best sunset every evening,"{'neg': 0.0, 'neu': 0.488, 'pos': 0.512, 'compound': 0.9274}",0.9274,1
Dec 2019,The beach was not that packed however it is sad to see the amount of plastic pollution on the shore.  The seating area is adorned with faded Air Asia beach umbrellas and the odd dog or two.  More reason to be careful about where you step.  ,packed sad see amount plastic pollution shore seat area adorn faded air asia umbrellas odd dog two reason careful step,"{'neg': 0.217, 'neu': 0.643, 'pos': 0.141, 'compound': -0.4404}",-0.4404,0
Dec 2019,"Seminyak is a niece clean beach, with some good ammenities. You can rent sun beds which are very comfortable all be it a little pricey at AU$10 each but if you were to stay for a day , it’s good value. The water is good but a fair bit of plastic debris. Watch out getting taxis from here as they try and extract as much as they can. Either insist on the meter or barter the price beforehand.",seminyak niece clean good ammenities rent sun bed comfortable little pricey au10 stay day good value water good fair bit plastic debris watch get taxis try extract much either insist meter barter price beforehand,"{'neg': 0.0, 'neu': 0.582, 'pos': 0.418, 'compound': 0.9545}",0.9545,1
Dec 2019,This is not the cleanest beach in the world but it has an appeal especially at sunset.Lovely walk along the beach here.,clean world appeal especially sunsetlovely walk along,"{'neg': 0.0, 'neu': 0.69, 'pos': 0.31, 'compound': 0.4019}",0.4019,1
Dec 2019,Took a short stroll from our hotel at Courtyard by Marriott Seminyak to catch the beautiful sunset. We didn’t manage to catch the sunrise or chill in the afternoon there but overall is Nice beach with fine sand. ,take short stroll hotel courtyard marriott seminyak catch beautiful sunset didnt manage catch sunrise chill afternoon overall nice fine sand,"{'neg': 0.0, 'neu': 0.667, 'pos': 0.333, 'compound': 0.8176}",0.8176,1
Dec 2019,Love this spot. Great for a night relaxing on the beach laying on a bean bag with music and food readily available ,love spot great night relax lay bean bag music food readily available,"{'neg': 0.0, 'neu': 0.446, 'pos': 0.554, 'compound': 0.9042}",0.9042,1
Dec 2019,Nothing is better then hiring a sunbed for the day ($5) and taking in the sun and surf. Of course people watching is at its prime!!,nothing well hiring sunbed day 5 take sun surf course people watch prime,"{'neg': 0.142, 'neu': 0.858, 'pos': 0.0, 'compound': -0.2057}",-0.2057,0
Dec 2019,"Beautiful beech with lots of bars, the prices for places to eat and drink were about normal for most places in Bali so no opportunity to snag a deal but none the less well worth going ",beautiful beech lot bar price place eat drink normal place bali opportunity snag deal none less well worth go,"{'neg': 0.123, 'neu': 0.606, 'pos': 0.271, 'compound': 0.6851}",0.6851,1
Dec 2019,Nice wide beach. Can hire deck chairs to sunbathe. Soft drinks & beers may be ordered and served at your chair. Rolling waves. Great for surfing beginners. Clean & cool seawater. Very invigorating.,nice wide hire deck chair sunbathe soft drink beer may order serve chair roll wave great surf beginner clean cool seawater invigorating,"{'neg': 0.0, 'neu': 0.531, 'pos': 0.469, 'compound': 0.9325}",0.9325,1
Dec 2019,"Sunset in Bali is beautiful, sunset view from Seminyak beach is breathtaking! It is one of the must go and see places every time I have a visitor in town, it’s a signature snapshot of the amazing Bali!",sunset bali beautiful sunset view seminyak breathtaking one must go see place every time visitor town signature snapshot amazing bali,"{'neg': 0.0, 'neu': 0.614, 'pos': 0.386, 'compound': 0.8934}",0.8934,1
Nov 2019,Fun to watch turtle release in the morning on the beach!!  We enjoyed renting beach chairs fronting the ocean watching the surf lessons and ability to walk up to grab a water or a cocktail!,fun watch turtle release morning enjoy rent chair front ocean watch surf lesson ability walk grab water cocktail,"{'neg': 0.0, 'neu': 0.63, 'pos': 0.37, 'compound': 0.8316}",0.8316,1
Nov 2019,A variety of eating places with a mix of street food and table service. The beach is clean and the sea clear.Hot during the day but plenty of beds and umbrellas to hire. ,variety eat place mix street food table service clean sea clearhot day plenty bed umbrellas hire,"{'neg': 0.0, 'neu': 0.847, 'pos': 0.153, 'compound': 0.4019}",0.4019,1
Nov 2019,"Shopping in Seminyak I was sweating majorly , wandered down to Seminyak beach and wow how refreshing.  Clean water, nice size surf. The best.",shop seminyak sweat majorly wander seminyak wow refresh clean water nice size surf best,"{'neg': 0.0, 'neu': 0.421, 'pos': 0.579, 'compound': 0.9295}",0.9295,1
Nov 2019,"We spent a few afternoons and evenings down at the beach.  We sat in the beanbags on the beach, ordered some beers and watched amazing sunsets.  We live in Perth and see the sun setting over the ocean often, but this was different.  It was just beautiful.The beach had a great vibe. Loved it.",spent afternoon evening sit beanbag order beer watch amazing sunset live perth see sun set ocean often different beautifulthe great vibe love,"{'neg': 0.0, 'neu': 0.611, 'pos': 0.389, 'compound': 0.9201}",0.9201,1
Nov 2019,"The beach for me is close to perfect when it comes for a beach vacation.The water is cleaner than at other spots few hundred meters North or South. Good for swimming (look for the red/yellow flags) and surfing.However do not expect paradise beach, higher waves mean water not so clear and water not Caribbean azure.In the evenings there are plenty of beach bars where you can sit with feet in the sand watching the ocean - for every budget you will find something that suits your pocket, style and taste.",close perfect come vacationthe water clean spot hundred meter north south good swim look redyellow flag surfinghowever expect paradise high wave mean water clear water caribbean azurein evening plenty bar sit foot sand watch ocean every budget will find something suit pocket style taste,"{'neg': 0.0, 'neu': 0.708, 'pos': 0.292, 'compound': 0.9442}",0.9442,1
Nov 2019,"We were staying close so hot this beach several times. Nice sand, plenty of chairs and a great sunset. The guys that rented our chairs also had cheap beer, bonus. The water itself was nothing spectacular, big waves so no real swimming just wading. Surfing if your into it.lots of restaurants along the beach too.",stay close hot several time nice sand plenty chair great sunset guy rent chair cheap beer bonus water nothing spectacular big wave real swim wad surf itlots restaurant along,"{'neg': 0.0, 'neu': 0.714, 'pos': 0.286, 'compound': 0.886}",0.886,1
Nov 2019,"Seminyak beach is the best place to experience a breath taking Bali sunset. The beach comes to life as the sun goes down with live music, bars and seating.",seminyak best place experience breath take bali sunset come life sun go live music bar seat,"{'neg': 0.0, 'neu': 0.781, 'pos': 0.219, 'compound': 0.6369}",0.6369,1
Nov 2019,"Lovely clear water. Very busy beach, so best to go early in the morning,  the water is not too cold. Very popular surfing location to. This beach is not rocky like dreamland beach further south",lovely clear water busy best go early morning water cold popular surf location rocky dreamland south,"{'neg': 0.0, 'neu': 0.472, 'pos': 0.528, 'compound': 0.9246}",0.9246,1
Nov 2019,Plenty of space with minimal to nil hawkersRecommend if you are learning to surf. Predictable waves and not too big,plenty space minimal nil hawkersrecommend learn surf predictable wave big,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1
Nov 2019,"Went to the beach club to have a couple of drinks to watch an amazing sunset , need to spend $50 Australian to have a day bed which is basically 4 mixed drinks Definitely a must to experience ",go club couple drink watch amaze sunset need spend 50 australian day bed basically 4 mixed drink definitely must experience,"{'neg': 0.0, 'neu': 0.733, 'pos': 0.267, 'compound': 0.7351}",0.7351,1
Nov 2019,"My husband and I strolled along the beach from 4.45pm till sunset at about 6pm. It was amazing! However, we noticed that dirty water flowed into the sea at certain parts along the beach. Although it is only natural, seeing and smelling it turned us off and we did not want to play in the water. Be vigilant to watch where you are walking as well because we found broken beer bottles shards in the sand. Overall, it was a beautiful beach and watching cute dogs run around the beach was a bonus. ",husband stroll along 445pm till sunset 6pm amazing notice dirty water flow sea certain part along although natural see smelling turn u want play water vigilant watch walk well find break beer bottle shard sand overall beautiful watch cute dog run around bonus,"{'neg': 0.048, 'neu': 0.515, 'pos': 0.437, 'compound': 0.9657}",0.9657,1
Nov 2019,"Coming here my whole life, it’s a great beach and it’s clean. Lots of hotels etc around aswel as beach bars and little warungs. Great for all and also for having a walk with your dog .",come whole life great clean lot hotel etc around aswel bar little warungs great walk dog,"{'neg': 0.0, 'neu': 0.544, 'pos': 0.456, 'compound': 0.8979}",0.8979,1
Nov 2019,Lovely friendly beach with lots of colourful beanbags in my opinion its more of a evening beach hangout,lovely friendly lot colourful beanbags opinion even hangout,"{'neg': 0.0, 'neu': 0.462, 'pos': 0.538, 'compound': 0.7906}",0.7906,1
Nov 2019,End the day watching the sun drop into the ocean. Sip on a cocktail spread out on the beanbags. Must do on your Bali itinerary.,end day watch sun drop ocean sip cocktail spread beanbag must bali itinerary,"{'neg': 0.149, 'neu': 0.851, 'pos': 0.0, 'compound': -0.2732}",-0.2732,0
Nov 2019,"Quiet beach superb for surfing and lazing around,spectacular sunsets and great bars and music.sunbeds a must as its hot!",quiet superb surf laze aroundspectacular sunset great bar musicsunbeds must hot,"{'neg': 0.0, 'neu': 0.523, 'pos': 0.477, 'compound': 0.8481}",0.8481,1
Nov 2019,Most stylish and upscale beach resort! We enjoyed the vies and the water! We will come back for sure!,stylish upscale resort enjoy vies water will come back sure,"{'neg': 0.0, 'neu': 0.593, 'pos': 0.407, 'compound': 0.6705}",0.6705,1
Nov 2019,Beach is pretty clean except for occasional bits of drink bottles left on the beach. Nice place to sunbathe with a ice cold Bintang or coconut! Beware of stalls charging overpriced drinks though. Check the price before ordering and sitting down at the beach chairs. One of them charged me IDR200K for a coconut!Do look out!,pretty clean except occasional bit drink bottle leave nice place sunbathe ice cold bintang coconut beware stall charge overpriced drink though check price order sit chair one charge idr200k coconutdo look,"{'neg': 0.08, 'neu': 0.69, 'pos': 0.231, 'compound': 0.7717}",0.7717,1
Nov 2019,Staying in Seminyak only 3 Nights so.plenty to see and do.We did manage to get to see the Beach a shirt walk from  Seminyak Square.We did not hire Sun beds could have got them for 7000 each with a little bartering. The Beach was clean not much Surf that day.Lots of places to grab a bite to eat and a lovely place to watch the Sun Set.,stay seminyak 3 night soplenty see dowe manage see shirt walk seminyak squarewe hire sun bed get 7000 little barter clean much surf daylots place grab bite eat lovely place watch sun set,"{'neg': 0.0, 'neu': 0.828, 'pos': 0.172, 'compound': 0.7369}",0.7369,1
Nov 2019,"The beach had soft sand and lots of beach chairs. There are heaps of restaurants, bars and surf schools along the beach here. The sand gets very hot in the sun, so we went at 8am to swim before it gets unbearable. Lots of street dogs, but they mostly leave you alone.Beautiful sunsets after 6pm, reccomend arriving around 5:30pm to take it all in.",soft sand lot chair heap restaurant bar surf school along sand get hot sun go 8am swim get unbearable lot street dog mostly leave alonebeautiful sunset 6pm reccomend arrive around 530pm take,"{'neg': 0.037, 'neu': 0.963, 'pos': 0.0, 'compound': -0.0516}",-0.0516,0
Nov 2019,"I visited Seminyak Beach because it was close to our Villa - but what a horrible beach. Black sand, dogs defecating and urinating everywhere. Rubbish blowing all over the place. I wouldn't go back.",visit seminyak close villa horrible black sand dog defecate urinate everywhere rubbish blow place wouldnt go back,"{'neg': 0.179, 'neu': 0.821, 'pos': 0.0, 'compound': -0.5423}",-0.5423,0
Nov 2019,Beautiful beach. One of the Best Sunset View point. Clean beach & Good place to dive in. Lots of beach side Cafe & Pubs are there. These are one of the best Beach Clubs of Bali. Must visit place. ,beautiful one best sunset view point clean good place dive lot side cafe pub one best club bali must visit place,"{'neg': 0.0, 'neu': 0.472, 'pos': 0.528, 'compound': 0.9578}",0.9578,1
Nov 2019,"Many beachfront restaurants to choose from  to enjoy watching the beautiful sunset while you eat dinner. It is popular, so you will be in the company of many who are in celebratory moods. In contrast, early morning walks on this same beach are quiet and peaceful.",many beachfront restaurant choose enjoy watch beautiful sunset eat dinner popular will company many celebratory mood contrast early morning walk quiet peaceful,"{'neg': 0.0, 'neu': 0.579, 'pos': 0.421, 'compound': 0.9201}",0.9201,1
Nov 2019,"We are here to watch the sunset. A lot of restaurants by the beach and a lot of locals trying to sell you things. Nevertheless, it is still a good place to chill and have a long romantic walk with your loved ones.",watch sunset lot restaurant lot local try sell thing nevertheless still good place chill long romantic walk love one,"{'neg': 0.0, 'neu': 0.62, 'pos': 0.38, 'compound': 0.8689}",0.8689,1
Nov 2019,"Loved it. Absolutely... little to no waves, I’m happy with the small restaurant there, great service and very friendly",love absolutely little wave im happy small restaurant great service friendly,"{'neg': 0.0, 'neu': 0.319, 'pos': 0.681, 'compound': 0.9426}",0.9426,1
Oct 2019,"We ended up having an evening stroll along the beach around sunset which we thorougly enjoyed.Had we wanted an evening meal,there were numerous well patronised  restaurants from which we could have chosen. The beach was clean and others like us, both locals and tourists were taking advantage of using this lovely spot for recreational purposes.",end even stroll along around sunset thorougly enjoyedhad want evening mealthere numerous well patronised restaurant choose clean others u locals tourist take advantage use lovely spot recreational purpose,"{'neg': 0.0, 'neu': 0.649, 'pos': 0.351, 'compound': 0.872}",0.872,1
Nov 2019,"Reality sinks in on this beach. Plastic, garbage,netting, fisherman's wires and litter everywhere. Dead fish line the beach as well. Very sad to see. Sand is very dark so water seems very dark- barely able to see my feet while swimming next to ramen noodle packets. Sunset is lovely, as it is worldwide. Nice to see the million yoga poses and selfies being made next to the litter. ",reality sink plastic garbagenetting fisherman wire litter everywhere dead fish line well sad see sand dark water seem dark barely able see foot swim next ramen noodle packet sunset lovely worldwide nice see million yoga pose selfies make next litter,"{'neg': 0.145, 'neu': 0.685, 'pos': 0.17, 'compound': 0.0772}",0.0772,1
Nov 2019,Great beach with sun beds these cost approx 100 rupees to hire for as long as you want.   Water is warm but quite rough to swim in.  But an ideal place to spend the day being lazy.   Also ideal place to watch the famous sunsets,great sun bed cost approx 100 rupee hire long want water warm quite rough swim ideal place spend day lazy ideal place watch famous sunset,"{'neg': 0.069, 'neu': 0.526, 'pos': 0.405, 'compound': 0.9027}",0.9027,1
Nov 2019,"A wonderful place to sit back relax and watch the sun set while listening to great live music.Jus sit back in your bean bag, enjoy a drink, meal or even a massage. Fantastic spot.",wonderful place sit back relax watch sun set listen great live musicjus sit back bean bag enjoy drink meal even massage fantastic spot,"{'neg': 0.0, 'neu': 0.507, 'pos': 0.493, 'compound': 0.9552}",0.9552,1
Nov 2019,Beautiful beach clean and lovely water. Nice ambience...then just like all Bali beaches well maintained and managed and peaceful.  ,beautiful clean lovely water nice ambiencethen bali beach well maintain manage peaceful,"{'neg': 0.0, 'neu': 0.245, 'pos': 0.755, 'compound': 0.9552}",0.9552,1
Nov 2019,"Seminyak Beach is relatively quiet during the day. It's cool, sunny and breezy ambience provides a great place for hanging out, sunbathing and swimming. Surfing is allowed in certain areas of the beach. There are plenty of restaurants/bars nearby so you can relax, have a drink and meals while enjoying people watching or the sunset. ",seminyak relatively quiet day cool sunny breezy ambience provide great place hang sunbathe swim surf allow certain area plenty restaurantsbars nearby relax drink meal enjoy people watch sunset,"{'neg': 0.0, 'neu': 0.521, 'pos': 0.479, 'compound': 0.9538}",0.9538,1
Nov 2019,"The only nice thing about this beach is the sunset. Full of rubbish and plastic bottles. In the evening all the beach clubs put on the beach a lot of bean bags, all broken. You can see a million pieces of polystyrene beads flying around and so many cigarettes butts. It’s really sad as they all end up in the sea...",nice thing sunset full rubbish plastic bottle even club put lot bean bag break see million piece polystyrene bead fly around many cigarette butt really sad end sea,"{'neg': 0.105, 'neu': 0.808, 'pos': 0.087, 'compound': -0.1513}",-0.1513,0
Nov 2019,"Great beach at sunset, or any time of the day. There is some litter but they are trying to sort the issue. The biggest issue for us was the shear quantity of hawkers. At one stage whilst trying to see the sunset we had 3 bothering us and whilst they aren't threatening they are persistent.There were signs warning about rips so we didn't swim but it isn't really a swimming beach as there are big waves.",great sunset time day litter try sort issue big issue u shear quantity hawker one stage whilst try see sunset 3 bother u whilst arent threaten persistentthere sign warn rip didnt swim isnt really swim big wave,"{'neg': 0.095, 'neu': 0.748, 'pos': 0.157, 'compound': 0.5399}",0.5399,1
