Date,Content,review,scores,compound,sentiment
Apr 2018,"We were so disappointed when we walked down to the sea from the beach club. Glass bottles, plastic straws, bags and packaging along the shoreline and lots floating in the sea.Another hotel resident found a medical needle washed up too!!The rubbish on the beach stayed there the whole week as we visited the beach twice and nothing had changed.These big name hotel chains using the beach really need to keep the beach clean and safe for their guests as they are advertising their wonderful beach clubs. It was a very sad situation.",disappointed walk sea club glass bottle plastic straw bag package along shoreline lot float seaanother hotel resident find medical needle wash toothe rubbish stay whole week visit twice nothing changedthese big name hotel chain use really need keep clean safe guest advertise wonderful club sad situation,"{'neg': 0.109, 'neu': 0.722, 'pos': 0.168, 'compound': 0.5209}",0.5209,positive
Jun 2015,"The clear water and white sand beaches were really gourgeus. We only went for one day as there is so much to see in Bali, but I would definitely return. We hired a couple of jet ski for a relatively low price compared to other places in Bali",clear water white sand beach really gourgeus go one day much see bali definitely return hired couple jet ski relatively low price compare place bali,"{'neg': 0.071, 'neu': 0.748, 'pos': 0.18, 'compound': 0.4939}",0.4939,positive
Oct 2016,Nice beach but in my opinion not the best of Bukit. Honestly i prefer the beaches in the area of ulu watu.,nice opinion best bukit honestly prefer beach area ulu watu,"{'neg': 0.0, 'neu': 0.412, 'pos': 0.588, 'compound': 0.875}",0.875,positive
Jul 2018,"Mornings were better due to high tide and less rocks in the sand. Lots of seaweeds on the beach though, so the beach didn’t look too clean. Still a fun place for water activities. Not as crowded as other popular beaches. ",morning well due high tide less rock sand lot seaweed though didnt look clean still fun place water activity crowd popular beach,"{'neg': 0.079, 'neu': 0.633, 'pos': 0.288, 'compound': 0.7133}",0.7133,positive
Dec 2014,Bali beaches are not a post card expierence the pictures always look gorgeous but there is alot of rubish and annoying areas in Bali. Nusa Dua is aimed at the less drunk tourist and a touch more money. Great for watersports- if you call kite surfing and bannana boats water sports. Realy family friendly and no hawkers - nothing like the kuta beach expierence ,bali beach post card expierence picture always look gorgeous alot rubish annoy area bali nusa dua aim less drunk tourist touch money great watersports call kite surfing bannana boat water sport realy family friendly hawker nothing kuta expierence,"{'neg': 0.102, 'neu': 0.669, 'pos': 0.229, 'compound': 0.807}",0.807,positive
Jun 2015,"Actually the Nusa Dua Beach is really large and consist of many region beaches, Nice for sunrise views.",actually nusa dua really large consist many region beach nice sunrise view,"{'neg': 0.0, 'neu': 0.797, 'pos': 0.203, 'compound': 0.4215}",0.4215,positive
Mar 2019,For us oldies I suggest you visit early or late afternoon as there is no shade and the sand and Sun get very hot. A must see though as it is a beautiful beach.,u oldies suggest visit early late afternoon shade sand sun hot must see though beautiful,"{'neg': 0.0, 'neu': 0.769, 'pos': 0.231, 'compound': 0.5994}",0.5994,positive
Sep 2019,"Great for runs along the seaside, lounging in sun chairs or swimming! Beautiful beach with a nice boardwalk as well. ",great run along seaside lounge sun chair swim beautiful nice boardwalk well,"{'neg': 0.0, 'neu': 0.383, 'pos': 0.617, 'compound': 0.9169}",0.9169,positive
Oct 2015,We only used this beach near to our hotel/resort. Very clean and pretty beach. Lots of water sports available to do. ,use near hotelresort clean pretty lots water sport available,"{'neg': 0.0, 'neu': 0.543, 'pos': 0.457, 'compound': 0.7096}",0.7096,positive
Jul 2014,"Coming from the madness of Kuta, where most of the time you are better of walking, as we found one night when we wanted to go to Poppies 1 from the Discovery Kartika Plaza although we could have walked my daughter which has trouble walking so we diced to get a taxi and where told once in the taxi he won't take us so we gave up on that Idea.Nusa Dua is much more lay back , clean, a better section of restaurants a free shuttle running to most Hotels to the shopping centre.If I was to pick where to stay in Bali again It would be Legian, Sanur, Nusa Dua saying all that It depends on your budget , but its that old saying you only get what you pay for.love Nusa Dua If your after a relaxing holiday by the pool or beach then this is the place for you.RegardschangiarportJames",come madness kuta time well walk find one night want go poppy 1 discovery kartika plaza although walked daughter trouble walk dice taxi tell taxi wont take u give ideanusa dua much lay back clean good section restaurant free shuttle run hotel shop centreif pick stay bali legian sanur nusa dua say depend budget old say pay forlove nusa dua relax holiday pool place youregardschangiarportjames,"{'neg': 0.09, 'neu': 0.68, 'pos': 0.23, 'compound': 0.872}",0.872,positive
Apr 2015,private beach with waiter service which is always an added luxury! the bar and outside restaurant are right on the beach so you can eat right on the beach with lovely views. The pool is a stone throw away from the sea so perfect setting. The wow factor are the tropical gardens that this the hotel is set in and makes a perfect place if you are looking for some chill time and a good base to discover Bali from  ,private waiter service always add luxury bar outside restaurant right eat right lovely views pool stone throw away sea perfect set wow factor tropical garden hotel set make perfect place look chill time good base discover bali,"{'neg': 0.0, 'neu': 0.641, 'pos': 0.359, 'compound': 0.9578}",0.9578,positive
Aug 2014,"Great beach, lovely cool breeze to keep you comfortable, and really nice loungers to lay back and relax on.  Also lovely ocean walk to a really impressive park and Bali Connection where the shops are located and also free shuttles to hotels.",great lovely cool breeze keep comfortable really nice lounger lay back relax lovely ocean walk really impressive park bali connection shop locate free shuttle hotel,"{'neg': 0.0, 'neu': 0.346, 'pos': 0.654, 'compound': 0.9837}",0.9837,positive
Aug 2016,"Good place for relax in the beach with white sand with long beach line. Located in the heart of Bali and many luxury hotels, make this beach so popular to visit.",good place relax white sand long line locate heart bali many luxury hotel make popular visit,"{'neg': 0.0, 'neu': 0.602, 'pos': 0.398, 'compound': 0.8225}",0.8225,positive
Aug 2016,"Such a lovey beach! Very blue sea and white sand! Lots of places to walk along the beach and many restaurants! Would probably avoid the hotel restaurants as they are expensive. Walk along to the Bali bay part of the beach and there are a range of places to eat for mostly half the price. People are around the beach trying to sell things, however if you say 'no thank you' they always leave you alone. A must visit in Nusa Dua. Also if it's a windy day you should visit waterboom which is just past the Bali bay section.  ",lovey blue sea white sand lot place walk along many restaurant probably avoid hotel restaurant expensive walk along bali bay part range place eat mostly half price people around try sell thing say thank always leave alone must visit nusa dua windy day visit waterboom past bali bay section,"{'neg': 0.102, 'neu': 0.851, 'pos': 0.047, 'compound': -0.2263}",-0.2263,negative
Oct 2017,It was beautiful! They will not rent out boards some days until 2pm because the tide is so low at times.  ,beautiful will rent board day 2pm tide low time,"{'neg': 0.162, 'neu': 0.538, 'pos': 0.3, 'compound': 0.4215}",0.4215,positive
Jan 2014,just check my facebook for picturesjust check my facebook for picturesjust check my facebook for pictures,check facebook picturesjust check facebook picturesjust check facebook picture,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,positive
Jun 2017,"Beach nusa dua is beautiful and clean. Safe for families with small children. Hardly any garbage, the sea water is blue clean and the waves are not too big.",nusa dua beautiful clean safe family small child hardly garbage sea water blue clean wave big,"{'neg': 0.0, 'neu': 0.496, 'pos': 0.504, 'compound': 0.9042}",0.9042,positive
Jan 2018,Clean well maintained and beds ..plenty of sports..walks..sea is very safe and warm...the workers and security are an amazing asset in the running of this beach. ,clean well maintain bed plenty sportswalkssea safe warmthe worker security amazing asset run,"{'neg': 0.0, 'neu': 0.299, 'pos': 0.701, 'compound': 0.9371}",0.9371,positive
Jun 2019,So crowded now. I love it back in 2000s when it was still exclusive. I dont really like the Bay area full of broke closing clubs and all.,crowd now love back 2000s still exclusive dont really bay area full break closing club,"{'neg': 0.0, 'neu': 0.695, 'pos': 0.305, 'compound': 0.6908}",0.6908,positive
Dec 2018,"I like Nusa Dua beach because it is not as congested as Legion or Kuta beach. You get people selling stuff, but respectful when told no politely. ",nusa dua congest legion kuta people sell stuff respectful tell politely,"{'neg': 0.0, 'neu': 0.769, 'pos': 0.231, 'compound': 0.4588}",0.4588,positive
Dec 2019,this beach is great!! very clean and shallow great for small kids its cleaned every day and water here is largely unpolluted ,great clean shallow great small kid clean every day water largely unpolluted,"{'neg': 0.0, 'neu': 0.37, 'pos': 0.63, 'compound': 0.9274}",0.9274,positive
Feb 2018,Weird title? Maybe! Haha- but what I am trying to say is that Nusa Dua is more for older people or young couples- not a lot of kids running around. The beaches are quite and clean and the water is defintely clearer than in Kuta/Seminyak. You can do great water sport activities in Nusa Dua too. Great for activities + relaxation and less beach vendors than in the south.,weird title maybe haha try say nusa dua old people young couple lot kid run around beach quite clean water defintely clear kutaseminyak great water sport activity nusa dua great activity relaxation less vendor south,"{'neg': 0.034, 'neu': 0.561, 'pos': 0.405, 'compound': 0.9612}",0.9612,positive
Aug 2018,"On my first morning at Nusa Dua I decide to check out the beach, a mere 200m from our hotel. It was not very full for someone who can be a little anti social like myself. We decided on jet skiing first, it was my first time we went to a little island just close to the sea made up of just sand. we parked, swam a bit and took a couple of shots. Next activity was sea walking. Now this was exciting, I thought they would put an oxygen mask over my head :/...all they do is put a heavy metal vacuum head helmet like thing which is heavy enough to keep you under the water and a little pipe that brings in air into the vacuum (physics came into play). we were down there walking on the sea bed and given bread to feed the fish. you have hundred of little fish nibbling away at your finger tips. its a really great yet a tit bit scary experience. PS: ALWAYS NEGOTIATE YOUR PRICES :)",first morning nusa dua decide check mere 200m hotel full someone little anti social decide jet skiing first first time go little island close sea make sand park swam bit take couple shot next activity sea walk now excite think put oxygen mask head put heavy metal vacuum head helmet thing heavy enough keep water little pipe brings air vacuum physic come play walk sea bed give bread feed fish hundred little fish nibble away finger tip really great yet tit bit scary experience p always negotiate price,"{'neg': 0.054, 'neu': 0.844, 'pos': 0.102, 'compound': 0.6894}",0.6894,positive
Feb 2017,Nice beach but if you visit the south or southwest beaches you will be blown away! Visit Sunday's Beach club. ,nice visit south southwest beach will blow away visit sunday club,"{'neg': 0.0, 'neu': 0.781, 'pos': 0.219, 'compound': 0.4215}",0.4215,positive
May 2015,"Had a Wonderful time here.. Loved the Breeze and Watching the Sunset. It is Easy-Going and wasnt Crowded or Overtly Busy, An Evening Stroll here is Very Nice. The Sea Temprature was just right to Swim.Really enjoyed it",wonderful time love breeze watching sunset easygoing wasnt crowd overtly busy even stroll nice sea temprature right swimreally enjoy,"{'neg': 0.0, 'neu': 0.464, 'pos': 0.536, 'compound': 0.9451}",0.9451,positive
Nov 2017,"Gated 5 star hotel enclave . Pretty beach , clean and safe very few people selling stuff .  I really liked staying in the area - there is less to do less restaurants etc but if you just want to hang out at your hotel then this is the area to stay . ",gate 5 star hotel enclave pretty clean safe people sell stuff really like stay area less less restaurant etc want hang hotel area stay,"{'neg': 0.0, 'neu': 0.588, 'pos': 0.412, 'compound': 0.8917}",0.8917,positive
Aug 2016,"Secluded, peaceful, calm would be the words to describe nusa dua beach. Having said that, its not really that secluded, there are lot of tourists, but a different group of crowd. This part is slightly upscale side. No much hawkers or groups of guys etc. And it is pretty safe too. There is lot of nice sand shore. Its better to stay in resorts around nusa dua if someone wants to really enjoy. There are water sports activities too. Waves are not that strong because of corals. Its safe to get into water and play even with small kids. For swimming one need to check the tides and water level. Need to know which parts have corals to avoid swimming those areas.Overall this is a beach to relax. For partying you need to go to other areas like kuta and seminyak.",seclude peaceful calm word describe nusa dua say really seclude lot tourist different group crowd part slightly upscale side much hawker group guy etc pretty safe lot nice sand shore well stay resort around nusa dua someone want really enjoy water sport activity wave strong coral safe water play even small kid swim one need check tides water level need know part coral avoid swim areasoverall relax party need go area kuta seminyak,"{'neg': 0.023, 'neu': 0.61, 'pos': 0.367, 'compound': 0.9839}",0.9839,positive
Jun 2016,"We stayed at the Grand Hyatt Bali and were right in front of Nusa Dua Beach. The beach is gorgeous--very fine sand and the water is nice and warm. You can also learn to surf there so that's quite nice. The only downside was that there were so much trash floating around the beach area--we picked things up for only a few minutes and had a great big pile of trash. Considering it's a resort area, we were surprised that there was so much trash. I would like to clarify that is not like it's a landfill but when you look closely, you can see plastic bottles, plastic wrappers, etc everywhere. We liked the beach but it was depressing to see as we are both divers and know that all of this trash eventually ends up in the oceans and could harm marinelife.",stay grand hyatt bali right front nusa dua gorgeousvery fine sand water nice warm learn surf thats quite nice downside much trash float around areawe pick thing minute great big pile trash consider resort area surprise much trash clarify landfill look closely see plastic bottle plastic wrapper etc everywhere like depress see diver know trash eventually end ocean harm marinelife,"{'neg': 0.114, 'neu': 0.62, 'pos': 0.266, 'compound': 0.8756}",0.8756,positive
Jun 2018,"The beach is clean, plenty of beach chairs- watersports. not massive waves. we had a lovely time at the beach during our week long stay",clean plenty chair watersports massive wave lovely time week long stay,"{'neg': 0.0, 'neu': 0.581, 'pos': 0.419, 'compound': 0.7579}",0.7579,positive
Dec 2015,"Rated  the beach with 4-stars only because have been to better beaches in Thailand.Dark yellow sand, nice blue water. Suitable for families with children.",rat 4stars well beach thailanddark yellow sand nice blue water suitable family child,"{'neg': 0.0, 'neu': 0.692, 'pos': 0.308, 'compound': 0.5994}",0.5994,positive
Jan 2014,"Went there with a friend just to have a good time with each other, I really loved this beach, very relaxing and had a great time with my friend.",go friend good time really love relax great time friend,"{'neg': 0.0, 'neu': 0.158, 'pos': 0.842, 'compound': 0.9696}",0.9696,positive
Oct 2015,enjoyed just relaxing on the nice sands of the beach no interruptions. the water was warm and very clear and you could snorkel in the water but I did not so I couldn't give a review on that part,enjoy relax nice sand interruption water warm clear snorkel water couldnt give review part,"{'neg': 0.105, 'neu': 0.335, 'pos': 0.561, 'compound': 0.872}",0.872,positive
Sep 2012,The private beach at Nusa Dua is owned by several 5 star hotel at the area . The beach is very quiet and clean . We can enjoy the beach although not stay in the hotel,private nusa dua own several 5 star hotel area quiet clean enjoy although stay hotel,"{'neg': 0.0, 'neu': 0.67, 'pos': 0.33, 'compound': 0.7096}",0.7096,positive
Sep 2019,"This beach changes every hr. You have the view of Mt Agung, you have an enormous tide that goes out 500 mt, warm water for swimming or snorkelling (not much fish) and some waves to have fun with. Not far away you can do all the water activities like Jet ski, parasailing, banana ride etc etc. Most of the beach is quiet, tranquiel and the sand is great.",change every hr view mt agung enormous tide go 500 mt warm water swim snorkelling much fish wave fun far away water activity jet ski parasailing banana ride etc etc quiet tranquiel sand great,"{'neg': 0.0, 'neu': 0.769, 'pos': 0.231, 'compound': 0.8519}",0.8519,positive
Jan 2019,"Beautiful yellow sand. In front of Meliá resort water calm, safe water. Short walk toother side sea rough.",beautiful yellow sand front meliá resort water calm safe water short walk toother side sea rough,"{'neg': 0.0, 'neu': 0.588, 'pos': 0.412, 'compound': 0.8442}",0.8442,positive
Aug 2014,"very calm, shallow beach with clear water, perfect for swimming and a great escape with kids as its v shallow. also the beach is very well maintained, nobody bugs you, fewer people on the beach. Recommend to go to beach from Grand Hyatt resort side (if you don't want to do water sports), there is public area there, very beauiful beach setting with restaurants overlooking the beach.",calm shallow clear water perfect swim great escape kid v shallow well maintain nobody bug few people recommend go grand hyatt resort side dont want water sport public area beauiful set restaurant overlook,"{'neg': 0.026, 'neu': 0.498, 'pos': 0.476, 'compound': 0.9627}",0.9627,positive
Sep 2017,"Specially for sunrise view, this is the best place to enjoy the nature. Clean and nice place to outdoor activity, but the main gate is small because lot of hotels are stand by side this beach.",specially sunrise view best place enjoy nature clean nice place outdoor activity main gate small lot hotel stand side,"{'neg': 0.0, 'neu': 0.538, 'pos': 0.462, 'compound': 0.9169}",0.9169,positive
Nov 2017,"This place is really calm and suitable for swimmers. I spent more than 4 hours in water and had so much fun with friends. Specially, the sea is wide and safe with soft waves, You will enjoy a lot!",place really calm suitable swimmer spend 4 hour water much fun friend specially sea wide safe soft wave will enjoy lot,"{'neg': 0.0, 'neu': 0.497, 'pos': 0.503, 'compound': 0.9348}",0.9348,positive
Jun 2016,Good pvt resort  with well maintain . Ad sfdtdfg th th fg Dr Dr th th rim why why ehg ecvi I r in my the s in a th in e If i am or Fri bro he do me now for. I. Or. Or. If. Or. Plz hky,good pvt resort well maintain ad sfdtdfg th th fg dr dr th th rim ehg ecvi s th e fri bro now plz hky,"{'neg': 0.0, 'neu': 0.76, 'pos': 0.24, 'compound': 0.6486}",0.6486,positive
Oct 2017,The Beachfront lines a number of high end resorts. Its clean and secure with no hawkers etc. You can walk all the way down it to Bali Collection..,beachfront line number high end resort clean secure hawker etc walk way bali collection,"{'neg': 0.0, 'neu': 0.632, 'pos': 0.368, 'compound': 0.6597}",0.6597,positive
May 2016,"Nusa Dua Beach is among the most beautiful beaches of Bali, a stretch of white sandy beach with palm trees and blue water with coral reefs where live dozens of colorful fishes. This is an ideal place for sunbathing and swimming as the coral reefs make it like a little lagoon protecting us from the deep water. The strolls at the long beach is a beautiful experience.",nusa dua among beautiful beach bali stretch white sandy palm tree blue water coral reef live dozen colorful fish ideal place sunbathe swim coral reef make little lagoon protect u deep water stroll long beautiful experience,"{'neg': 0.0, 'neu': 0.696, 'pos': 0.304, 'compound': 0.9263}",0.9263,positive
