Date,Content,review,scores,compound,sentiment
Dec 2019,"Gorgeous view, clean and white sandy beach, secluded from local inhabitants. Perfect place for enjoying beach and lying on sun bed all day long",gorgeous view clean white sandy seclude local inhabitant perfect place enjoy lie sun bed day long,"{'neg': 0.0, 'neu': 0.469, 'pos': 0.531, 'compound': 0.9274}",0.9274,positive
Dec 2019,We spent about an hour at the beach. We clean and nice beach. You can find the shade to sit in even on a hot day. A good place to watch the world go by as you bring your own pace down. Do visit the beach if you have a couple of hours to spare and are in South Bali.,spent hour clean nice find shade sit even hot day good place watch world go bring pace visit couple hour spare south bali,"{'neg': 0.0, 'neu': 0.704, 'pos': 0.296, 'compound': 0.8126}",0.8126,positive
Dec 2019,Go here in the morningLow currentLow tideClean white sandy beachKids safely played and swim hereWe visited our hotel beach clubEnough number day bed and lounger bedA shower room,go morninglow currentlow tideclean white sandy beachkids safely play swim herewe visit hotel clubenough number day bed lounger beda shower room,"{'neg': 0.0, 'neu': 0.723, 'pos': 0.277, 'compound': 0.7096}",0.7096,positive
Dec 2019,Most beaches here are privately managed by the hotels and thus are very clean. Only issue here is you can't catch the sun set as it faces the East. ,beach privately manage hotel thus clean issue cant catch sun set face east,"{'neg': 0.0, 'neu': 0.816, 'pos': 0.184, 'compound': 0.4019}",0.4019,positive
Dec 2019,"The beaches are clean and beautiful, surrounded by all luxury hotels. It has a bali collection mall which also leads to the beach, this place is vibrant and is nested with many pretty cafes and restaurants, with live music flowing in most of them. It certainly has a great vibe and awesome for some leisure time!!",beach clean beautiful surrounded luxury hotel bali collection mall lead place vibrant nest many pretty cafes restaurant live music flow certainly great vibe awesome leisure time,"{'neg': 0.0, 'neu': 0.444, 'pos': 0.556, 'compound': 0.9744}",0.9744,positive
Dec 2019,Nice beach clean & easy to swim. We are happy to spend some time in here. Only food is the problem need to go back and forth to our fav resto. ,nice clean easy swim happy spend time food problem need go back forth fav resto,"{'neg': 0.101, 'neu': 0.336, 'pos': 0.563, 'compound': 0.9081}",0.9081,positive
Dec 2019,Nice white sand large surfing waves quite a ways off shore at high tide. Most beaches are nicely maintained by hotels (raking up and burying the sea weed washing up on shore). Typical water sport activities for hire along beach. ,nice white sand large surf wave quite way shore high tide beach nicely maintain hotel rake bury sea weed wash shore typical water sport activity hire along,"{'neg': 0.0, 'neu': 0.814, 'pos': 0.186, 'compound': 0.6908}",0.6908,positive
Dec 2019,"I went with my wife for a leisurely swim. We stayed in Jimbaran, but many friends had told me Nusa Dua Beach was a must see. It wasn't.It certainly wasn't terrible but there are far more stunning beaches in southern Bali to check out, such as Greenbowl and Suluban.The water was crystal clear, but you have to swim in swaths of seaweed and some plastic.The beach had many big resorts on it, but it didn't make the beach crowded. There is also a small restaurant and a hut where some locals provide massage, which my wife said was great.",go wife leisurely swim stay jimbaran many friend tell nusa dua must see wasntit certainly wasnt terrible far stun beach southern bali check greenbowl sulubanthe water crystal clear swim swath seaweed plasticthe many big resort didnt make crowd small restaurant hut local provide massage wife say great,"{'neg': 0.0, 'neu': 0.739, 'pos': 0.261, 'compound': 0.9307}",0.9307,positive
Dec 2019,Beautiful walk around the beach area. Nice view of sunset and blow hole. Safe for children to walk around the loop. Good surfing area. ,beautiful walk around area nice view sunset blow hole safe child walk around loop good surf area,"{'neg': 0.0, 'neu': 0.51, 'pos': 0.49, 'compound': 0.91}",0.91,positive
Dec 2019,Great beach if you are looking for privacy and experience of Bali beaches at the same time. Great for families ,great look privacy experience bali beach time great family,"{'neg': 0.0, 'neu': 0.461, 'pos': 0.539, 'compound': 0.8481}",0.8481,positive
Dec 2019,"It is a long, probably 4-5 km white sand strip to the East of Bukit paninsular with it's pros and cons. I would say the most fashionable beach with posh hotels manicured lawns and picturesque blue sea. Cons are the rocky coral sea base and plenty of algas in that season, so one has to hunt for a clean spot to enter the sea. I would line it third to Legian and Uluwatu beaches.",long probably 45 km white sand strip east bukit paninsular pro con say fashionable posh hotel manicure lawn picturesque blue sea con rocky coral sea base plenty alga season one hunt clean spot enter sea line third legian uluwatu beach,"{'neg': 0.0, 'neu': 0.878, 'pos': 0.122, 'compound': 0.6486}",0.6486,positive
Dec 2019,"Some would argue that Nusa Dua has become too commercialized as hotels are sprinkled all over this area. Along with that comes the restaurants and shops targeting tourists.But if you don't mind all that, then Nusa Dua beach is a must visit place. The currents are decent and you will spot many surfers riding the waves here.There is also a nice beach walk that links almost throughout the entire beach so you can just walk along to enjoy the landscaping that the different hotels put together.Certainly a nice place to just hang out and get a good tan. Waters are also safe for swimming.",argue nusa dua become commercialized hotel sprinkle area along come restaurant shop target touristsbut dont mind nusa dua must visit place current decent will spot many surfer rid wave herethere nice walk link almost throughout entire walk along enjoy landscape different hotel put togethercertainly nice place hang good tan water safe swimming,"{'neg': 0.038, 'neu': 0.73, 'pos': 0.232, 'compound': 0.9042}",0.9042,positive
Dec 2019,"This is a beautiful beach, plently of space so you won't be sitting on top of anyone and very clean water fine for swimming :-)",beautiful plently space wont sit top anyone clean water fine swimming,"{'neg': 0.094, 'neu': 0.412, 'pos': 0.494, 'compound': 0.7788}",0.7788,positive
Dec 2019,"Great cove for swiming, its bouyed of for safety from boats going past. Loads of cafes and restuarnts and 5 star hotels along the s hjore and the great Bay area for chilled low cost time",great cove swim bouyed safety boat go past load cafes restuarnts 5 star hotel along s hjore great bay area chill low cost time,"{'neg': 0.068, 'neu': 0.579, 'pos': 0.354, 'compound': 0.872}",0.872,positive
Dec 2019,"Quite Beach , not too many peoples even on weekend surrounding ITDC Area. Need extra special passes from Hotels but very friendly for Family Vacation.",quite many people even weekend surround itdc area need extra special pass hotel friendly family vacation,"{'neg': 0.0, 'neu': 0.704, 'pos': 0.296, 'compound': 0.7096}",0.7096,positive
Nov 2019,"Don’t choose this beach if you want to surf: but it’s ideal for gentle Swimming, snorkeling and lounging with the family. Very pretty views and nice breezes in the afternoon from the beach club tables under the trees lining the resort. ",dont choose want surf ideal gentle swim snorkel lounge family pretty views nice breeze afternoon club table tree line resort,"{'neg': 0.043, 'neu': 0.526, 'pos': 0.431, 'compound': 0.9017}",0.9017,positive
Dec 2019,The beach is filthy with sea weed and dirt everywhere.  The image of beautiful blue water is an absolute distortion of the truth.  In fact this is probably the worst beach I have been to.  Regret falling for false advertising on Nusa Dua ,filthy sea weed dirt everywhere image beautiful blue water absolute distortion truth fact probably worst regret fall false advertising nusa dua,"{'neg': 0.295, 'neu': 0.508, 'pos': 0.197, 'compound': -0.4767}",-0.4767,negative
Dec 2019,this beach is great!! very clean and shallow great for small kids its cleaned every day and water here is largely unpolluted ,great clean shallow great small kid clean every day water largely unpolluted,"{'neg': 0.0, 'neu': 0.37, 'pos': 0.63, 'compound': 0.9274}",0.9274,positive
Dec 2019,Our hotel (Marriott) had a reserved area of the beach with loungers and umbrellas plus a beach bar/cafe. We walked along the beach for 800 mtrs and it was very quiet. The beach is swept clean every night. There is a barrier of reefs 200 mtrs off the shore and a lagoon forms behind this but at low tide it is too shallow to swim in so find out the tides if you want to swim in the incredibly warm sea (it needs to be at least middle tide for a reasonable swim).,hotel marriott reserve area lounger umbrellas plus barcafe walk along 800 mtrs quiet swept clean every night barrier reef 200 mtrs shore lagoon form behind low tide shallow swim find tide want swim incredibly warm sea need least middle tide reasonable swim,"{'neg': 0.077, 'neu': 0.791, 'pos': 0.132, 'compound': 0.3804}",0.3804,positive
Dec 2019,Great public beach.  The each side is great for early morning walks on the beach.  The hotels make sure the beach is cleaned of seaweed each morning after the high tide.  The eastern beach is much better than the northern side past the 2 nusas,great public side great early morning walk hotel make sure clean seaweed morning high tide eastern much well northern side past 2 nusas,"{'neg': 0.0, 'neu': 0.526, 'pos': 0.474, 'compound': 0.936}",0.936,positive
Dec 2019,The beaches of Nusa Dua are heavenly but in December the heat might be overbearing. Its a great beach to make wonderful memories and forget about your worries in the city. An absolute gift from Heaven. ,beach nusa dua heavenly december heat might overbear great make wonderful memory forget worry city absolute gift heaven,"{'neg': 0.142, 'neu': 0.325, 'pos': 0.533, 'compound': 0.9349}",0.9349,positive
Nov 2019,"We stayed at the Mulia Villas that had direct access to this beach and wow, talk about being spoilt , it seemed that as soon as you left footsteps in the sand they were raked over like a divot in a bunker.The water was clean and the surf breaking on the reef not too far out was also worth exploring at low tide.All up, clean and safe.",stay mulia villa direct access wow talk spoilt seem soon left footstep sand rake divot bunkerthe water clean surf break reef far worth explore low tideall clean safe,"{'neg': 0.055, 'neu': 0.577, 'pos': 0.367, 'compound': 0.8979}",0.8979,positive
Dec 2019,I'm assuming that the beach we visited from our hotel (Courtyard Marriott) was Nusa Dua Beach. If it wasn't then apologies for the review. We walked along the Beach area and it was quite well manicured but was large hotel after hotel after hotel after hotel. The sunbeds were quite crowded as well as the bed/pavilion structures. Hotel restaurants all the way along. We are leaving early to try Ubud then Gili. Fingers crossed,im assume visited hotel courtyard marriott nusa dua wasnt apology review walk along area quite well manicured large hotel hotel hotel hotel sunbeds quite crowd well bedpavilion structure hotel restaurant way along leave early try ubud gili finger cross,"{'neg': 0.056, 'neu': 0.831, 'pos': 0.114, 'compound': 0.5327}",0.5327,positive
Dec 2019,Nusa dua beach is a little haven away from all the chaos of bali. It has a beautiful walking path along the side of the beach on one side and the other side are beautifully manicured gardens and resorts and also restaurants. We went jogging on the path every morning. There's hardly anyone hassling you to buy stuff.,nusa dua little haven away chaos bali beautiful walk path along side one side side beautifully manicure garden resort restaurant go jog path every morning theres hardly anyone hassle buy stuff,"{'neg': 0.088, 'neu': 0.717, 'pos': 0.195, 'compound': 0.6326}",0.6326,positive
Nov 2019,Nusa Dua Beach is one of the better maintained beaches of Bali.. there are options to play water sports.. be meticulous before getting into any watersport activity.  Bargain harder until they come down to your price.. they will eventually give in.. ,nusa dua one better maintain beach bali option play water sport meticulous get watersport activity bargain harder come price will eventually give,"{'neg': 0.0, 'neu': 0.728, 'pos': 0.272, 'compound': 0.7269}",0.7269,positive
Nov 2019,Beautiful beach to relax. Easy to walk through all the resorts along the beach front. It’s safe and friendly ,beautiful relax easy walk resort along front safe friendly,"{'neg': 0.0, 'neu': 0.202, 'pos': 0.798, 'compound': 0.9413}",0.9413,positive
Nov 2019,Beautiful beach with not too many hawkers and a lot of fun activities. Cold drinks served to your cabana and many spots to lounge on,beautiful many hawker lot fun activity cold drink serve cabana many spot lounge,"{'neg': 0.0, 'neu': 0.604, 'pos': 0.396, 'compound': 0.802}",0.802,positive
Dec 2019,"The beach where i stayed was not really clean and well arranged, maybe there was event during the weekend and too many people gather there.",stay really clean well arrange maybe event weekend many people gather,"{'neg': 0.0, 'neu': 0.626, 'pos': 0.374, 'compound': 0.6566}",0.6566,positive
Dec 2019,Hawkers are well controlled and not the slightest bit intimidating.  Plenty of staff keeping the beach clean and tidy.,hawker well control slight bit intimidate plenty staff keep clean tidy,"{'neg': 0.123, 'neu': 0.548, 'pos': 0.329, 'compound': 0.4588}",0.4588,positive
Sep 2019,"In general, I felt Bali didn't have any particularly fantastic beaches . At least the ones I saw . This beach is a particularly it's not spectacular specially when compared to many of the beaches I've been to in the Caribbean. Kind of dull and without character and during the day turns into a big mud flap at low tide. So dull I didn't bother to take any pictures of it . But, I didn't come here for the beach oh, I came here to scuba dive. I took scuba tours two beaches that were very beautiful on penida Island. If beaches does what you like to do and don't particularly want an Indonesian style Hotel, pick a hotel on the west side of the island. It's much more crowded there and in my opinion not as nice but, there are nicer beaches.",general felt bali didnt particularly fantastic beach least one saw particularly spectacular specially compare many beach ive caribbean kind dull without character day turn big mud flap low tide dull didnt bother take picture didnt come oh come scuba dive take scuba tour two beach beautiful penida island beach dont particularly want indonesian style hotel pick hotel west side island much crowd opinion nice nicer beach,"{'neg': 0.145, 'neu': 0.674, 'pos': 0.181, 'compound': 0.6068}",0.6068,positive
Nov 2019,"Beautiful & Cleanest beach I’ve ever experienced. Offers water sports, plenty of free loungers & shade. Push button beach service. Night time beach seats & open fires, with marshmallow toasting for the kids. Love it!!",beautiful clean ive experience offer water sport plenty free lounger shade push button service night time seat open fire marshmallow toast kid love,"{'neg': 0.07, 'neu': 0.522, 'pos': 0.409, 'compound': 0.9136}",0.9136,positive
Nov 2019,"I wandered across to Nusa Dua to catch Devdan Show and I’m glad I did as, besides the show being great, there might otherwise be a risk that I would one day stay around here. This place is stale, whitewashed hole devoid of any Balinese or Indonesian culture, somewhat ironic given I’d come to Nusa Dua for a cultural dance show. Why anyone would travel to a another country and pay overs to stay in a place like this is beyond me. The beaches aren’t even that good. ",wander across nusa dua catch devdan show im glad besides show great might risk one day stay around place stale whitewash hole devoid balinese indonesian culture somewhat ironic give id come nusa dua cultural dance show anyone travel another country pay over stay place beyond beach arent even good,"{'neg': 0.124, 'neu': 0.733, 'pos': 0.143, 'compound': 0.4744}",0.4744,positive
Nov 2019,This tranquil environment is good for honeymooner and family traveller . It is away from noises and busy/ crowded places . ,tranquil environment good honeymooner family traveller away noise busy crowd place,"{'neg': 0.0, 'neu': 0.687, 'pos': 0.313, 'compound': 0.4767}",0.4767,positive
Nov 2019,It is sandy but not a beach to swimm. With low tide you have to walk far and there are lots of rocks. Even with high tide water comes up only to just above knees and lots if weed and plastic. Not the picture post card you would expect,sandy swimm low tide walk far lot rock even high tide water come knee lot weed plastic picture post card expect,"{'neg': 0.095, 'neu': 0.905, 'pos': 0.0, 'compound': -0.2732}",-0.2732,negative
Nov 2019,"This has to be one of the cleanest beaches in Bali. Yes Bali has Ocean pollution problems, there are plastic bags floating everywhere! Really opens eyes to what we humans are doing to this planet.As far as that goes this beach is very clean and the beach sellers are smaller in numbers as well.",one cleanest beach bali yes bali ocean pollution problem plastic bag float everywhere really opens eye human planetas far go clean seller small number well,"{'neg': 0.086, 'neu': 0.635, 'pos': 0.279, 'compound': 0.6249}",0.6249,positive
Nov 2019,"On my own with friends, i may not come here. The beach, beach front dining, sunset all so romantic. Business meetings are good too, not much distractions ",friend may come front din sunset romantic business meeting good much distraction,"{'neg': 0.134, 'neu': 0.412, 'pos': 0.454, 'compound': 0.7351}",0.7351,positive
Nov 2019,Nice clean beach. Probably not very suitable for swimming or surfing as where i stayed had a huge reef.,nice clean probably suitable swim surf stay huge reef,"{'neg': 0.0, 'neu': 0.435, 'pos': 0.565, 'compound': 0.7783}",0.7783,positive
Oct 2019,"If you are a Bali virgin looking for a base camp to explore the island, Nusa Dua area is a safe bet.  Covered by white sand, Nusa Dua beach is a private beach shared by 4 waterfront hotels.  Hotel guest can go from up and down the entire beach, but only use amenities in your own hotel.  Some people swim and snorkel right off the beach, most people just kick back and do nothing.  You can watch sunrise from the beach but not the sunset, because sun sets on the other side of the island.  ",bali virgin look base camp explore island nusa dua area safe bet cover white sand nusa dua private share 4 waterfront hotel hotel guest go entire use amenity hotel people swim snorkel right people kick back nothing watch sunrise sunset sun set side island,"{'neg': 0.0, 'neu': 0.889, 'pos': 0.111, 'compound': 0.6249}",0.6249,positive
Oct 2019,Beautiful beach. Great view when having drinks at Kul Kul Bar. Family friendly beach. Nusa Dua is the ideal area for those that prefer peace and quiet. ,beautiful great view drink kul kul bar family friendly nusa dua ideal area prefer peace quiet,"{'neg': 0.0, 'neu': 0.378, 'pos': 0.622, 'compound': 0.959}",0.959,positive
Nov 2019,Water is full of grass and sea things... In the evening is very crowded of local people. Not recommending,water full grass sea thing even crowd local people recommend,"{'neg': 0.0, 'neu': 0.783, 'pos': 0.217, 'compound': 0.3612}",0.3612,positive
Aug 2019,We stayed at Hilton Hotel Bali Resort at Nusa Dua which was strategically situated along the beach Enjoyed the majestic and natural settings The clifftop view was mesmerising at night Most satisfying was this place it being  away from the hustle and bustle of Kuta areaTranquility was deafening ,stay hilton hotel bali resort nusa dua strategically situate along enjoy majestic natural setting clifftop view mesmerise night satisfy place away hustle bustle kuta areatranquility deafen,"{'neg': 0.0, 'neu': 0.726, 'pos': 0.274, 'compound': 0.8271}",0.8271,positive
Oct 2019,"When on Bali you will find the coolest beaches, world famous all around the world. Nusa Dua is the mostly quiet beaches area at East-Bali, so be prepared for the most beautiful sunrises. Because of the reef the tide is huge. With low tide you can walk to the reef, take care of the low depths in which sea urchins can be. I loved just to sit down in the water, relaxing and enjoy the cool breeze, the floating seaweed. And watch lots of relaxations, like the banana boat rides and other water sports activities (parasailing, surfing, jet-skiing, kite boarding, snorkeling etc.). Too quiet? Take a nice walk along the Nusa Dua Promenade. And have a snack or a drink at one of the many many terraces.",bali will find cool beach world famous around world nusa dua mostly quiet beach area eastbali prepared beautiful sunrise reef tide huge low tide walk reef take care low depth sea urchins love sit water relax enjoy cool breeze float seaweed watch lot relaxation banana boat ride water sport activity parasailing surf jetskiing kite board snorkel etc quiet take nice walk along nusa dua promenade snack drink one many many terrace,"{'neg': 0.044, 'neu': 0.613, 'pos': 0.342, 'compound': 0.9803}",0.9803,positive
Nov 2019,"Nice beach with clear, warm water.  Low tide/high tide is extreme and rapid. The water recedes about 30 ft from high tide and you can walk out to the reef in ankle deep water, which isn’t the greatest when you need to cool off, but pretty cool to see.",nice clear warm water low tidehigh tide extreme rapid water recede 30 ft high tide walk reef ankle deep water isnt great need cool pretty cool see,"{'neg': 0.24, 'neu': 0.489, 'pos': 0.27, 'compound': 0.2919}",0.2919,positive
Sep 2019,"Didn't swim in this much, lots dark muddy areas n seaweed, string under currents too. Better to swim in the pools provided. ",didnt swim much lot dark muddy area n seaweed string current well swim pool provide,"{'neg': 0.0, 'neu': 0.861, 'pos': 0.139, 'compound': 0.2732}",0.2732,positive
Nov 2019,Great beach for kids and relaxing! There’s not too many waves so calm for the kids to play without having to worry. They keep it very clean and tidy. There’s some friendly locals selling merchandise but not too many to be annoying ,great kid relax there many wave calm kid play without worry keep clean tidy there friendly local sell merchandise many annoy,"{'neg': 0.145, 'neu': 0.367, 'pos': 0.488, 'compound': 0.9032}",0.9032,positive
Nov 2019,"Beach nice and is cleaned outside major hotels only of old sea weed. Found plastic along coast of beach, once tide is out not easy to access water as tide goes out quite far. Worth a visit if you are a beach person.",nice clean outside major hotel old sea weed find plastic along coast tide easy access water tide go quite far worth visit person,"{'neg': 0.0, 'neu': 0.642, 'pos': 0.358, 'compound': 0.8617}",0.8617,positive
Oct 2019,"Shallow waters, seriously hot and high humidity however lots of trees to take shelter under. one of the best beaches we have ever been to. fully reccomend",shallow water seriously hot high humidity lot tree take shelter one best beach fully reccomend,"{'neg': 0.09, 'neu': 0.688, 'pos': 0.222, 'compound': 0.5423}",0.5423,positive
Oct 2019,"The beach is nice but the main problem is the dirty (plastic, seaweed, grass, etc:) doesn't make you welcome or comfortable for a swim or even enjoy the sunny days.",nice main problem dirty plastic seaweed grass etc doesnt make welcome comfortable swim even enjoy sunny day,"{'neg': 0.364, 'neu': 0.338, 'pos': 0.297, 'compound': -0.2458}",-0.2458,negative
Nov 2019,What I love most is how sheltered and calm the beach is . Even wirh a large swell the outer reefs take all the waves so it is very safe for swimming and using a paddle board etc. If you go snorkeling you can see fish and lots of star fish in the sand.  You can walk right along the path and past all the different 5 star resorts. You can also eat or have a drink at them which is nice on a sunny day.  Summary- CleanSafeFreeYou won't get hassled on beach like in kuta ,love shelter calm even wirh large swell out reef take wave safe swim use paddle board etc go snorkel see fish lot star fish sand walk right along path past different 5 star resort eat drink nice sunny day summary cleansafefreeyou wont hassle kuta,"{'neg': 0.0, 'neu': 0.717, 'pos': 0.283, 'compound': 0.9325}",0.9325,positive
Nov 2019,"Relaxing with a warm welcome, lovely hotels along the beach walk with beautiful views out over the sea. Lots of places to stop for a drink or lunch . Bali collection a-good find. Shops and restaurants with many kinds of different foods at very reasonable price compared to the hotels but no sea views . ",relax warm welcome lovely hotel along walk beautiful view sea lot place stop drink lunch bali collection agood find shops restaurant many kind different food reasonable price compare hotel sea view,"{'neg': 0.049, 'neu': 0.532, 'pos': 0.419, 'compound': 0.9493}",0.9493,positive
Sep 2019,"a very beautiful place .. take a walk around, will really miss the beauty of this beach .. every time i come to bali this place i always visit",beautiful place take walk around will really miss beauty every time come bali place always visit,"{'neg': 0.083, 'neu': 0.568, 'pos': 0.349, 'compound': 0.7956}",0.7956,positive
Oct 2019,"It's a nice beach, however the resorts dominate so although you can walk along the foreshore you can't use the facilities unless you buy a drink at the overpriced bars",nice resort dominate although walk along foreshore cant use facility unless buy drink overprice bar,"{'neg': 0.087, 'neu': 0.751, 'pos': 0.162, 'compound': 0.3182}",0.3182,positive
Oct 2019,"People from Bali are very aware of plastic pollution, they do their best to keep the place clean.Very nice people!",people bali aware plastic pollution best keep place cleanvery nice people,"{'neg': 0.0, 'neu': 0.562, 'pos': 0.438, 'compound': 0.7906}",0.7906,positive
Nov 2019,Not so nice beach. Great for strolling but not for swimming. Low tide during late afternoon for instagram pictures ,nice great stroll swim low tide late afternoon instagram picture,"{'neg': 0.131, 'neu': 0.438, 'pos': 0.431, 'compound': 0.7003}",0.7003,positive
Oct 2019,"Stayed in Inaya Putri Bali. Service is great, efficient and friendly. Spend the whole day in the hotel to enjoy the facilities. Kids love the pool so much they didn’t want to leave. ",stay inaya putri bali service great efficient friendly spend whole day hotel enjoy facility kid love pool much didnt want leave,"{'neg': 0.036, 'neu': 0.413, 'pos': 0.551, 'compound': 0.9547}",0.9547,positive
Oct 2019,"we can swim but the water wasn’t very clear when we went.. but some parts have clear water, maybe it’s because of the waves. nice and quiet where no vendors will keep disturbing you. it was very relaxing. we saw an angel fish swimming near the shore.",swim water wasnt clear go part clear water maybe wave nice quiet vendor will keep disturb relax saw angel fish swimming near shore,"{'neg': 0.23, 'neu': 0.585, 'pos': 0.185, 'compound': -0.0946}",-0.0946,negative
Sep 2019,"Just a lovely beach to chill out and relax. A lot of water activities around the area. I did scuba diving, make sure you bargain for a good price. ",lovely chill relax lot water activity around area scuba dive make sure bargain good price,"{'neg': 0.0, 'neu': 0.422, 'pos': 0.578, 'compound': 0.9136}",0.9136,positive
Oct 2019,"We descover a clean place, the  sea is clean. You have a place where you can buy drinks, you have toilets în that aeria. ",descover clean place sea clean place buy drink toilet în aeria,"{'neg': 0.0, 'neu': 0.625, 'pos': 0.375, 'compound': 0.6597}",0.6597,positive
Oct 2019,"If you are in this part of Bali then I'll recommend you visit the nusa Dua Beach. Lovely clean sand, clear water and the great walking Track along the beach",part bali ill recommend visit nusa dua lovely clean sand clear water great walk track along,"{'neg': 0.098, 'neu': 0.351, 'pos': 0.551, 'compound': 0.9169}",0.9169,positive
Oct 2019,"Nisa Dua is the area of resorts in south Bali, so it's not really the authentic Bali, but it's a pleasent place to spend few days  relaxing on the beach. There are also many shops and restaurants and the big Bali Collection shopping centre with a huge selection of restaurants.",nisa dua area resort south bali really authentic bali pleasent place spend day relax many shop restaurant big bali collection shopping centre huge selection restaurant,"{'neg': 0.0, 'neu': 0.816, 'pos': 0.184, 'compound': 0.6369}",0.6369,positive
Oct 2019,It is simply so clean and amazing which shows how much care people of Bali Island have given to give us this satisfying experience. The water is crystal clear and the sand almost massages your feet. I highly recommend this beach to people of all ages and be sun safe!,simply clean amazing show much care people bali island give give u satisfy experience water crystal clear sand almost massage foot highly recommend people age sun safe,"{'neg': 0.0, 'neu': 0.475, 'pos': 0.525, 'compound': 0.9638}",0.9638,positive
Oct 2019,"You can enjoy water activities mainly in nusa Dua Beach in Bali. The paragliding, banana boat, scuba dive are the main attraction there.Be aware when you purchase any tour package because they might not include ticket for these activities. ",enjoy water activity mainly nusa dua bali paragliding banana boat scuba dive main attraction therebe aware purchase tour package might include ticket activity,"{'neg': 0.0, 'neu': 0.772, 'pos': 0.228, 'compound': 0.7351}",0.7351,positive
