Date,Content,review,scores,compound,sentiment
Dec 2018,You know this beach isn't so special but it's very fun place to catch the sunset. See it thru yourself,know isnt special fun place catch sunset see thru,"{'neg': 0.415, 'neu': 0.585, 'pos': 0.0, 'compound': -0.6072}",-0.6072,negative
Jan 2016,Great surf beach with easy access and a variety of offerings for food and drinks around.The beach vendors are super cheap and everything is relaxed. ,great surf easy access variety offering food drink aroundthe vendor super cheap everything relaxed,"{'neg': 0.0, 'neu': 0.415, 'pos': 0.585, 'compound': 0.9337}",0.9337,positive
Feb 2019,"One thing about Canggu Beach that’s worth the visit is the beautiful sunset. The wave is nice  too, great for surfing. But the beach is not very clean, a lot of rubbish, plastics bottles everywhere... ",one thing canggu thats worth visit beautiful sunset wave nice great surf clean lot rubbish plastic bottle everywhere,"{'neg': 0.0, 'neu': 0.458, 'pos': 0.542, 'compound': 0.9371}",0.9371,positive
Jun 2014,I went here in the evening.It has black sand unlike kuta and senymak beaches in bali.it iss not so attractive and pleasant,go eveningit black sand unlike kuta senymak beach baliit iss attractive pleasant,"{'neg': 0.0, 'neu': 0.617, 'pos': 0.383, 'compound': 0.7351}",0.7351,positive
Feb 2019,canggu beach is much better than seminayk. but there is trash from time to time. but more clean. lots of surfers so it’s fun to watch them do their thing. black sand beach which we’ve never seen before. recommend canggu over seminayk beach 100% ,canggu much good seminayk trash time time clean lot surfer fun watch thing black sand weve never see recommend canggu seminayk 100,"{'neg': 0.073, 'neu': 0.62, 'pos': 0.307, 'compound': 0.7776}",0.7776,positive
Dec 2016,"This beach is not the greatest. Definitely the dirtiest beach I have seen, with a lot of plastic littering the shoreline and the sand. There are lots of cute spots on the beach to rent a sunlounge and get a drink or a bite, but it's a real shame there is so much rubbish everywhere spoiling the natural beauty of the place. Canggu is a great little place and there are a lot of lovely cafes and rice fields just a few streets up from the beach. It's a shame that rapid development of the region has led to the beach being trashed. ",great definitely dirtiest see lot plastic litter shoreline sand lot cute spots rent sunlounge drink bite real shame much rubbish everywhere spoil natural beauty place canggu great little place lot lovely cafes rice field street shame rapid development region lead trash,"{'neg': 0.149, 'neu': 0.482, 'pos': 0.369, 'compound': 0.9341}",0.9341,positive
Oct 2015,"Beautiful sunsets , great bars and warungs.Quiet and relaxing .Great surf .The local traders are fantastics and friendly.",beautiful sunset great bar warungsquiet relax great surf local trader fantastics friendly,"{'neg': 0.0, 'neu': 0.278, 'pos': 0.722, 'compound': 0.9595}",0.9595,positive
Mar 2014,This area has great waves and breaks if you enjoy surfing. It is not a swimming beach. The unfortunate problem all waters around Bali have is the surmounting issue of trash. And it is too bad. Hopefully Bali and the surrounding islands will get his under control before more damage is done.,area great wave break enjoy surf swim unfortunate problem water around bali surmount issue trash bad hopefully bali surround island will control damage do,"{'neg': 0.315, 'neu': 0.431, 'pos': 0.254, 'compound': -0.34}",-0.34,negative
Aug 2016,"We walked along Canggu beach because we couldn't get a seat at Finns beach club. It was a blessing in disguise because we had a great time swimming in the ocean. There are lots of surfers and boogie borders. The waves were pretty rough but you could remain in the shallow and pretty much just play in the waves (which were strong) Don't wear a bikini because your bottoms will get pulled off, but you'll have time to grab them ;) the waves are a bit rough if you small children. We walked about 500m away from Finns and found a quiet spot where the sand was clean and it was like our own private beach. The water is clear and clean. We didn't have towels because we assumed we could get some at Finns and ended up just sitting on the fine sand and were fine without them. There are small huts along the beach where you can get a drink and hire a bean bag if you like. Canggu beach is stunning! ",walk along canggu couldnt seat finn club bless disguise great time swim ocean lot surfer boogie border wave pretty rough remain shallow pretty much play wave strong dont wear bikini bottom will pull youll time grab wave bite rough small child walk 500m away finns find quiet spot sand clean private water clear clean didnt towel assume finn end sit fine sand fine without small hut along drink hire bean bag canggu stun,"{'neg': 0.021, 'neu': 0.652, 'pos': 0.327, 'compound': 0.979}",0.9790000000000001,positive
Dec 2015,"The local charge us when we get in, its normal, but the local community should do something for cleaning. You can see many rubbish on this beautiful beach. Its a pity that it cant be clean",local charge u normal local community something clean see many rubbish beautiful pity cant clean,"{'neg': 0.102, 'neu': 0.465, 'pos': 0.433, 'compound': 0.7964}",0.7964,positive
Jun 2015,"It's nice to go a bit further north to Canggu for some hassle free waves and a much nicer environment than the beaches further south. There is also a great market set up on a Sunday where there is a bar and a restaurant, all in all it is a lovely chill out place!",nice go bit north canggu hassle free wave much nicer environment beach south great market set sunday bar restaurant lovely chill place,"{'neg': 0.0, 'neu': 0.501, 'pos': 0.499, 'compound': 0.9509}",0.9509,positive
Jul 2016,A great spot for relaxing. Loads of young people surfing or doing yoga nearby. Great Cafes near by serving healthy options. Like Bali was many years ago. Interesting access to get to Canggu Beach. Loved staying here..,great spot relax load young people surf yoga nearby great cafe near serve healthy option bali many year ago interest access canggu love stay,"{'neg': 0.0, 'neu': 0.462, 'pos': 0.538, 'compound': 0.9682}",0.9682,positive
Oct 2017,"Echo Beach was a delight to visit, but we didn't swim in the water. We found Canggu overall a nice place to visit, especially with the cafes and beach clubs. However, we were robbed in Canggu whilst walking on the street to dinner one night. We were 4 women walking to the main strip to have dinner when 2 teenage boys drove past and snatched my friend's bag that she was holding against her chest. They grabbed her, tore her dress and shoved her to the ground. They almost rode over the two women in front of us and then rode off. Whilst this is expected everywhere in the world, we never thought it could happen to us, until it did. Be smart, be alert and be safe.",echo delight visit didnt swim water find canggu overall nice place visit especially cafes club rob canggu whilst walk street dinner one night 4 woman walk main strip dinner 2 teenage boy drive past snatched friend bag hold chest grab tore dress shove ground almost ride two woman front u ride whilst expect everywhere world never think happen u smart alert safe,"{'neg': 0.085, 'neu': 0.707, 'pos': 0.208, 'compound': 0.835}",0.835,positive
Jul 2016,Really enjoyed this beach. Did surf lessons (ask for Peris) with my 8yr old girl and also body surfing. Note this is a real surf beach and not for toddlers or weak swimmers.Great surf scene best in Bali.,really enjoy surf lesson ask peris 8yr old girl body surf note real surf toddler weak swimmersgreat surf scene best bali,"{'neg': 0.101, 'neu': 0.63, 'pos': 0.269, 'compound': 0.6997}",0.6997,positive
Apr 2018,"Echo Beach and Canggu Beach near Old Mans is getting busier and busier, especially at sunset. Getting up at 530am for a surf makes no difference, it’s still really packed. The locals are making a great effort to pick up rubbish so it’s not as dirty as it used to be. A great place to watch the sunset with a Bintang or cocktail in hand!",echo canggu near old man get busier busier especially sunset get 530am surf make difference still really packed local make great effort pick rubbish dirty use great place watch sunset bintang cocktail hand,"{'neg': 0.067, 'neu': 0.67, 'pos': 0.263, 'compound': 0.8591}",0.8591,positive
Mar 2016,"Much quieter than other beaches in the area, authentic bars and restaurants waters pretty rough but fun sand is black we enjoyed the day there ",much quieter beach area authentic bar restaurants water pretty rough fun sand black enjoy day,"{'neg': 0.0, 'neu': 0.553, 'pos': 0.447, 'compound': 0.8658}",0.8658,positive
May 2018,Went there without any expectations. It was a surprise and I loved it. Black volcanic sand not very appealing at first sight. Wild but lovely. Great for surfing all day long. Different spots for different levels. It is not a fancy place for posh and trendy people. Great atmosphere and great sunset. ,go without expectation surprise love black volcanic sand appeal first sight wild lovely great surf day long different spot different level fancy place posh trendy people great atmosphere great sunset,"{'neg': 0.114, 'neu': 0.53, 'pos': 0.356, 'compound': 0.9172}",0.9172,positive
Jan 2019,"I love waves, ocean, sea air, salt water.... But when I visited this beach was a festering pit of rubbish and plastic and river debris (including everything you could think of). Washed up on the sand, creek beds and circling around in the water. Did I swim? NO WAY. NOT ON YOUR LIFE. Hepatitis just waiting to happen....GROSS",love wave ocean sea air salt water visit fester pit rubbish plastic river debris include everything think wash sand creek bed circle around water swim way life hepatitis wait happengross,"{'neg': 0.0, 'neu': 0.873, 'pos': 0.127, 'compound': 0.6369}",0.6369,positive
Oct 2019,This is a must go if you come to Canggu!! Especially if you are a surfer or looking to learn surfing! The waves here are cray and super pretty!,must go come canggu especially surfer look learn surf wave cray super pretty,"{'neg': 0.0, 'neu': 0.608, 'pos': 0.392, 'compound': 0.7964}",0.7964,positive
Jun 2019,"If your coming here to sunbathe and chill if give it a miss , it's volcanic black sand will get everywhere and can ruin your clothes. There is much better beaches to sit and swim at in Bali. If your going for a walk it's great or just to watch the sunset it's ideal. But white sandy beach with crystal blue water it's not.",come sunbathe chill give miss volcanic black sand will everywhere ruin clothes much well beach sit swim bali go walk great watch sunset ideal white sandy crystal blue water,"{'neg': 0.138, 'neu': 0.615, 'pos': 0.246, 'compound': 0.6369}",0.6369,positive
Nov 2016,"Is perfect for learning to surf. In the parking there is a place for board rental and you can take some classes. Here we met our dear friend and teacher ""adi"". If you want to learn to surf, this is your place.",perfect learn surf park place board rental take class meet dear friend teacher adi want learn surf place,"{'neg': 0.0, 'neu': 0.565, 'pos': 0.435, 'compound': 0.8689}",0.8689,positive
Jul 2015,"We hired scooters and took the drive up the coast to enjoy some beach that was far less crowded and we enjoyed a good surf and relax on the beach, would really recommend this for travellers",hired scooter take drive coast enjoy far less crowded enjoyed good surf relax really recommend traveller,"{'neg': 0.0, 'neu': 0.431, 'pos': 0.569, 'compound': 0.9267}",0.9267,positive
Mar 2018,"The beach is gorgeous black sand volcanic origin, Nice surfable waves, awesome sunsets! The city is bustling with activity!",gorgeous black sand volcanic origin nice surfable wave awesome sunset city bustling activity,"{'neg': 0.0, 'neu': 0.478, 'pos': 0.522, 'compound': 0.8979}",0.8979,positive
Aug 2016,"If you like Queensland or WA soft white sand with a pristine and developed shore line, then this is about as far from that as you can get.  Black sand, horse riding, fishing and surfing on a rough undeveloped (hallelujah!!) beach with some great cafe shacks up by the Echo Beach end.  We thought this was lovely.  Minimal rubbish, wild beauty.  Not the Bali of the tourism photos, and hardly any of the tourists (other than surfers) either. ",queensland wa soft white sand pristine develop shore line far black sand horse rid fish surf rough undeveloped hallelujah great cafe shack echo end thought lovely minimal rubbish wild beauty bali tourism photo hardly tourists surfer either,"{'neg': 0.0, 'neu': 0.678, 'pos': 0.322, 'compound': 0.9493}",0.9493,positive
Jun 2015,"Stopped by at this beach during noon time on a working day. it was quiet place except the sound of big sea wave washing the beach. There were about 2 dozen of people enjoying their surfing, and a couple riding horse and their camera man taking wedding photos. The beach is pretty nice. Wave is strong so may not be suitable for swimming, except those going for surfing.",stop noon time work day quiet place except sound big sea wave wash 2 dozen people enjoy surf couple rid horse camera man take wed photo pretty nice wave strong may suitable swim except go surf,"{'neg': 0.049, 'neu': 0.671, 'pos': 0.28, 'compound': 0.8834}",0.8834,positive
May 2015,If you are looking to enjoy a quiet time by the beach and hates going to Kuta ... this is it.  Lots of small cafes that serves good food and the beach is not crowded.,look enjoy quiet time hat go kuta lot small cafes serf good food crowd,"{'neg': 0.0, 'neu': 0.663, 'pos': 0.337, 'compound': 0.7269}",0.7269,positive
Dec 2019,We knew this was not a white sandy beach but the beach itself had lots of rubbish on it and was so noisy from lots of drunk people in the various bars dotted along the front. Much nicer beaches elsewhere in Bali.,know white sandy lot rubbish noisy lot drink people various bar dot along front much nicer beach elsewhere bali,"{'neg': 0.079, 'neu': 0.787, 'pos': 0.134, 'compound': 0.296}",0.29600000000000004,positive
Oct 2018,"Sand is a little dark, beach slightly unkempt - not a 5 star resort private beach.BUT, shaded beach loungers for rent at IDR 50,000 each, fresh coconut and beer, great eateries all around Canggu (Sandbar, anyone?), public shower (3k) and toilets 92k) right off the beach and fantastic large waves to frolic in, great sand for kids to make sand castles - what's not to love?Canggu is a 20-25min taxi ride from Seminyak (40k IDR)",sand little dark slightly unkempt 5 star resort private beachbut shade lounger rent idr 50000 fresh coconut beer great eatery around canggu sandbar anyone public shower 3k toilet 92k right fantastic large wave frolic great sand kid make sand castle whats lovecanggu 2025min taxi ride seminyak 40k idr,"{'neg': 0.0, 'neu': 0.753, 'pos': 0.247, 'compound': 0.9337}",0.9337,positive
Sep 2016,"New happening beach in Bali, refreshing and different just hope it won't as traffic jam like going to Kuta, Beach",new happen bali refresh different hope wont traffic jam go kuta,"{'neg': 0.0, 'neu': 0.775, 'pos': 0.225, 'compound': 0.4404}",0.4404,positive
Aug 2012,"This is a great beach if you are an mid level surfer, can handle some crowds and want to have fun. Go in the dry season! Stay at the Chillhouse for the best possible experience!",great mid level surfer handle crowd want fun go dry season stay chillhouse best possible experience,"{'neg': 0.0, 'neu': 0.482, 'pos': 0.518, 'compound': 0.9169}",0.9169,positive
Jun 2016,"Went here for the day on a trip with family, was recommended by one of the locals and was brilliant. There is a massive bar/hut where you can chill and directly opposite is a surf school that allows you to rent a board for £15 for an hour and a half. I had IMAN TAUFIK and was so impressed with his tuition, he was really encouraging and I picked it up quickly. Very unspoilt and beautiful, the sea is great for surfing as the sea bed is just pure sand.",go day trip family recommend one local brilliant massive barhut chill directly opposite surf school allow rent board 15 hour half iman taufik impressed tuition really encouraging pick quickly unspoilt beautiful sea great surf sea bed pure sand,"{'neg': 0.0, 'neu': 0.574, 'pos': 0.426, 'compound': 0.9719}",0.9719,positive
Mar 2018,"Not a beach to lay at all day. You;ll be asked to buy a sun lounger, and there are nicer beaches in the region with golden sand. It's a surfers beach. ",lay day youll ask buy sun lounger nicer beach region golden sand surfer,"{'neg': 0.0, 'neu': 0.805, 'pos': 0.195, 'compound': 0.4404}",0.4404,positive
May 2016,The Batu Bolong area on Canguu beach is very lively and lined with good cafes! You can meet interesting people and have conversations over food! ,batu bolong area canguu lively line good cafe meet interesting people conversation food,"{'neg': 0.0, 'neu': 0.541, 'pos': 0.459, 'compound': 0.8176}",0.8176,positive
Oct 2016,"Very beautiful beach, especially for surfing.  Nice waves! Lots of surf clubs to choose. My  husband and kids were surfing all day while I was relaxing at the beach or at my favorite sandwich bar, Montagu. The best holidays ever!",beautiful especially surf nice wave lot surf club choose husband kid surf day relax favorite sandwich bar montagu best holiday,"{'neg': 0.0, 'neu': 0.414, 'pos': 0.586, 'compound': 0.9627}",0.9627,positive
Feb 2015,This is a great beach and a good spot to join the locals in the evening for sunset when food stalls pop up.,great good spot join local even sunset food stall pop,"{'neg': 0.106, 'neu': 0.353, 'pos': 0.541, 'compound': 0.8126}",0.8126,positive
Sep 2017,"The rubbish made the beach totally unappealing and smelly. There are a few nice bars along the beach for sure, but as far as beaches go.... nothing to write home about ",rubbish make totally unappealing smelly nice bar along sure far beach go nothing write home,"{'neg': 0.0, 'neu': 0.708, 'pos': 0.292, 'compound': 0.6557}",0.6557,positive
Jul 2016,"Came to this beach 4 days in a row. Not too crowded, plenty of beach chairs to rent (50K IDR for two), inexpensively priced cold beers and drinks, and occasionally two vendors selling chicken satay and roasted corn on the cob (15K for satay, 10K for corn). Lots of beginning surfers, taking their 10 min lesson and then heading for the water with their instructors. We had Putu (sp?) who was fantastic with the kids. Dragged them out to sea, launched them on selected waves, and let them go. They were able to stand up, each of them, several times, and came back declaring that they loved surfing. Not all instructors were as hard working and diligent as he, so ask for him if you can. He's usually in the last surf hut on the left of the little strip of huts to the right of the temple (his is closest to the temple). Standard rate is 350K for 2 hours. The number and quality of waves is great for beginners, and the water is pretty shallow for those who just want to play. But there are plenty of waves that can be a bit strong, so maybe not so great for very small children. The beach itself slopes down at an angle, which is perfect for getting a good view of all the surfers from the comfort of your padded lounge chair. ",come 4 day row crowd plenty chair rent 50k idr two inexpensively price cold beer drink occasionally two vendor sell chicken satay roast corn cob 15k satay 10k corn lot begin surfer take 10 min lesson head water instructor putu sp fantastic kid drag sea launch select wave let go able stand several time come back declare love surfing instructor hard work diligent ask hes usually last surf hut leave little strip hut right temple close temple standard rate 350k 2 hour number quality wave great beginner water pretty shallow want play plenty wave bit strong maybe great small child slop angle perfect get good view surfer comfort pad lounge chair,"{'neg': 0.033, 'neu': 0.696, 'pos': 0.271, 'compound': 0.9862}",0.9862,positive
Nov 2016,This place is much chance now come here for first time in last 3 years was feel like rural and i dont know canggu transporm in to fast tourist area in bali ,place much chance now come first time last 3 year feel rural dont know canggu transporm fast tourist area bali,"{'neg': 0.0, 'neu': 0.9, 'pos': 0.1, 'compound': 0.25}",0.25,positive
Jul 2015,"Canggu beach is great to hang at echo beach cafes, then hit the surf or lay on the beach, renting a sun lounge and drinking juices etc",canggu great hang echo cafe hit surf lay rent sun lounge drinking juice etc,"{'neg': 0.0, 'neu': 0.76, 'pos': 0.24, 'compound': 0.6249}",0.6249,positive
Nov 2017,"This is a very nice beach if you dont expect white sand and picture perfect pal trees. If you like caribbean beaches than Bali is probably not for you. With that said, Canggu beach is an awesome place with lots of water sports, beach clubs and a cool crowd. ",nice dont expect white sand picture perfect pal tree caribbean beach bali probably say canggu awesome place lots water sport club cool crowd,"{'neg': 0.0, 'neu': 0.596, 'pos': 0.404, 'compound': 0.9169}",0.9169,positive
Apr 2014,We were there at low tide and found it an unattractive beach. It is interesting to watch the surfers if the surf is up.,low tide find unattractive interesting watch surfer surf,"{'neg': 0.394, 'neu': 0.394, 'pos': 0.213, 'compound': -0.3182}",-0.3182,negative
May 2018,"After many trips to Bali this was our first time in Canggu and we loved it.  For me it had a Byron Bay feel to it but with a Bali twist. Fantastic, healthy, innovative food, gorgeous boutiques and bars, beautiful rice paddies nearby, yoga classes if that’s your thing and a very strong European mix of clientele. We stayed in Batu Balong and visited Berawa Beach and Echo Beach.  Batu Balong was the perfect choice for us as there was plenty to do and you could walk if you’re not inclined to ride a scooter .  We’re not surfers but it was fantastic to watch all the surfers out there everyday.  Great experience.",many trip bali first time canggu love byron bay feel bali twist fantastic healthy innovative food gorgeous boutique bar beautiful rice paddy nearby yoga class thats thing strong european mix clientele stay batu balong visit berawa echo batu balong perfect choice u plenty walk youre incline ride scooter surfer fantastic watch surfer everyday great experience,"{'neg': 0.0, 'neu': 0.55, 'pos': 0.45, 'compound': 0.9891}",0.9891,positive
Nov 2017,"Canggu is rubbish. Seriously, the beach itself is so over-rated. Sure, there’s is a good wave, bu other than that, it is an ugly beach and foreshore. Decrepit looking beach bars, dogs. Honestly, I don’t get it, I really don’t. All the nice restos and cafes are off the beach way up the various roads leading down, but why it is such a hub of excitement is more about the ‘scene’ methinks. Kuta has a better beach, just to put Canguu into perspective. ",canggu rubbish seriously overrated sure there good wave bu ugly foreshore decrepit look bar dog honestly dont really dont nice restos cafes way various road lead hub excitement scene methinks kuta good put canguu perspective,"{'neg': 0.103, 'neu': 0.557, 'pos': 0.34, 'compound': 0.8883}",0.8883,positive
Jun 2014,"Waves are big,not for swimming,but quiet beach,can sit there and stare the sea!also you can go to oter beach from here,like echo beach,nelayan beach etc.",wave bignot swimmingbut quiet beachcan sit stare seaalso go oter herelike echo beachnelayan etc,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,positive
Apr 2017,The beach had a fun environment with delicious corn on the cob being sold at sunset.  The waves are too big for swimming with small children.  Good for beginner surfers on the days we were there.,fun environment delicious corn cob sell sunset wave big swim small child good beginner surfer day,"{'neg': 0.0, 'neu': 0.568, 'pos': 0.432, 'compound': 0.872}",0.872,positive
Dec 2018,"If one loves surfing, this is the place to be. You can laze around on the white sand beach or can sleep on the decks on the beach and enjoy some mocktails or juices and can also read a book. A must visit",one love surf place laze around white sand sleep deck enjoy mocktails juice read book must visit,"{'neg': 0.0, 'neu': 0.67, 'pos': 0.33, 'compound': 0.8126}",0.8126,positive
Nov 2019,I loved hanging out here. It is absolutely stunning.  Did some surf lessons and had a great time in general. Amazing Sunsets!!,love hang absolutely stun surf lesson great time general amazing sunset,"{'neg': 0.0, 'neu': 0.398, 'pos': 0.602, 'compound': 0.9201}",0.9201,positive
Apr 2019,"My husband and I came here just to enjoy the evening. This beach is crowded with tourists, but not as busy as Seminyak. Beach chairs can be occupied, but we recommend ordering food or drinks. After the sun began to sink into the night, the beach was deserted and food vendors began to close their outlets. We better prepare the pedestal to sit on the beach to anticipate the lack of seating. Food prices are quite affordable. I ordered a coconut for IDR 25,000 and a juice mix for IDR 20,000. Far different in price if we order menu in Seminyak beach.",husband come enjoy even crowd tourist busy seminyak chair occupy recommend order food drink sun begin sink night desert food vendor begin close outlet well prepare pedestal sit anticipate lack seat food price quite affordable ordered coconut idr 25000 juice mix idr 20000 far different price order menu seminyak,"{'neg': 0.042, 'neu': 0.817, 'pos': 0.142, 'compound': 0.6705}",0.6705,positive
Aug 2015,"As my other half was unable to surf this year (injuries) and we had already booked, I was dubious about Canggu this time. We swam each morning early - the beach is black sand and typical of Bali. However it was refreshing and challenging at times with the shore break - but doable. We were the only swimmers amongst the surfers!",half unable surf year injury already book dubious canggu time swam morning early black sand typical bali refresh challenge time shore break doable swimmer amongst surfer,"{'neg': 0.179, 'neu': 0.777, 'pos': 0.044, 'compound': -0.6124}",-0.6124,negative
Mar 2017,I can't understand why people come to this dirty beach of black sand full of garbage and waste. Except good wave for surf there is nothing else unless you want a drink on the crowded noisy beach . ,cant understand people come dirty black sand full garbage waste except good wave surf nothing unless want drink crowd noisy,"{'neg': 0.325, 'neu': 0.566, 'pos': 0.109, 'compound': -0.575}",-0.575,negative
Oct 2016,"This place one of the famous beach in bali. Lot of surfers come to this beach. The swell was good for intermediate skilled surfers (better with longboard). Lot of options for food around, easy parking, good atmosphere, just buy crowded (it's nothing compares to kuta bali).",place one famous bali lot surfer come swell good intermediate skilled surfer well longboard lot option food around easy park good atmosphere buy crowd nothing compare kuta bali,"{'neg': 0.0, 'neu': 0.69, 'pos': 0.31, 'compound': 0.8689}",0.8689,positive
Aug 2014,"The surf is good here. The sand is black  because of Bali's now extinct (I hope) volcanoes. Comes as a shock if your not used to black sand but hey, some people have beaches that are all pebbles! Sit and watch the sunset and sip a beer. Very soothing.",surf good sand black bali now extinct hope volcano come shock used black sand hey people beach pebble sit watch sunset sip beer soothe,"{'neg': 0.084, 'neu': 0.647, 'pos': 0.269, 'compound': 0.6908}",0.6908,positive
Nov 2016,We had much fun on the beach with our bodyboards but trying to surf was out of the question. The waves are close by the beach already very high and powerful so we stuck to our bodyboards. There are almost no hustlers on the beach and it is relatively quiet. There are a lot of dogs but they are sweet and most of them are taken care of by the community. ,much fun bodyboards try surf question wave close already high powerful stuck bodyboards almost hustler relatively quiet lot dog sweet take care community,"{'neg': 0.062, 'neu': 0.557, 'pos': 0.381, 'compound': 0.8834}",0.8834,positive
Oct 2016,"Basically a Surfing beach filled with droves of  people learning to surf. Waves break on a seaweed covered reef and booties may be advisable during low tide. The beach itself is not fantastic, the black sand and litter may put visitors off unless they are there to surf.The Sunset is lovely and just down the street leading towards Batu Bolong beach there are many restaurants doing vegan/raw/gluten free food. There are also many places to learn yoga nearby. The overall vibe is friendly and warm.",basically surf fill drove people learn surf wave break seaweed covered reef booty may advisable low tide fantastic black sand litter may put visitor unless surfthe sunset lovely street leading towards batu bolong many restaurant veganrawgluten free food many place learn yoga nearby overall vibe friendly warm,"{'neg': 0.036, 'neu': 0.696, 'pos': 0.268, 'compound': 0.9287}",0.9287,positive
